# This is a comment line to skip
name	score	age	salary	comment	message
Eddie Lee	77.0	74.1	50.2	'''Behavior property someone: Window TV throughout avoid information	 Phone social account foreign case model'''	'''Concern source; Like heart mean brother conference ability 	 Realize must news'''
Richard Davis	5.0	15.1	98.2	'''(Off center behind down) 	 None our and Rise list'''	'''Note: One radio natural	 then Often pay sure'''
Candace Clark	36.0	49.1	78.2	'''Entire save	 No move Create however watch indeed international'''	'''(Painting machine whether point) 	 Main choice treat put and Center argue what toward chance'''
Michael Delgado	29.0	57.1	47.2	'''Leader	 Professional range skin field relationship Most apply partner TV'''	'''Think just oil care	 Region again A top cell entire bed report'''
Katrina Rivera	87.0	62.1	43.2	'''Back: Serious yet whose	 Right take agree'''	'''Hour physical Mr: Last provide	 Message positive church'''
Regina Hall	52.0	7.1	20.2	'''(Strategy pull learn behavior crime) 	 Condition just and Reality cost heart almost'''	'''Expect blood believe	 Girl Me old beautiful two during unit'''
Michelle Lewis	44.0	18.1	72.2	'''Note: Sport cut bring	 then Hundred family spring'''	'''(Water oil citizen message run) 	 Party and Still will evening data'''
Christina Johnson	48.0	4.1	24.2	'''First occur; Course name civil speak enter word 	 Respond themselves short really'''	'''Onto	 Let high hour Fill'''
Paul Hamilton	17.0		84.2	'''Note: Least	 then Bag budget'''	'''Act image top need: Size idea week future	 Couple center'''
John Gonzalez	15.0	9.1		'''Floor usually time number have case; Memory high hospital 	 Parent how'''	'''Note: Tend benefit worry	 then Much performance while'''
Colin Wilson	28.0	13.1	60.2	'''(Spend religious student present them) 	 Seven sell and Forward music success customer process usually'''	'''Bring learn debate him: Street face create else	 Election black special'''
Lindsey White	6.0	66.1	83.2	'''(Official company foot off become) 	 Light wide service and Future sort'''	'''Hour it including: Window mean quality PM day	 Also'''
Kathleen Rogers	37.0	10.1	86.2	'''Executive realize may	 Store control reflect item stop Education sell recognize case'''	'''Morning lead	 Us population from Degree usually you address'''
Stacy James	97.0	58.1	37.2	'''Fish; Exist south 	 Condition officer'''	'''Note: Opportunity good responsibility	 then Boy'''
Kevin Padilla	7.0	95.1	70.2	'''Great answer: Budget size let its Congress	 Past hit hear mean task really'''	'''Team practice hotel	 Card begin Close them'''
James Oconnor	25.0	25.1	22.2	'''Affect operation	 Report best example outside second Them his which'''	'''(Since) 	 Such half and Without realize'''
John Miller	40.0	68.1	22.2	'''Company deep so; Guy decide answer 	 Message new'''	'''Local establish agent firm	 Away good fish Yet opportunity religious'''
