name	username	salary	remark	message
Lucas Krueger	lucas_krueger_1240	37.0	'''Whom draw kitchen	 Tend theory several Such door billion'''	'''Note: Song American drug	 then Rather election walk tonight ground word'''
Briana Johnson	briana_johnson_7312	23.0	'''North camera; Book six 	 Friend nearly'''	'''Note: Continue	 then Candidate low'''
Shannon King	shannon_king_6829	43.0	'''(Continue rock significant decision) 	 Little deal subject and Remain edge'''	'''Recent address court might sing minute	 Actually Shoulder style decide everything interest local'''
Daniel Jennings	daniel_jennings_2018	66.0	'''Coach: Head how themselves	 Task arm contain'''	'''(Course) 	 Safe feeling political and Happy'''
Cheryl Goodman	cheryl_goodman_8565	99.0	'''That; However fish some 	 Amount quality affect talk strong'''	'''Note: Head	 then Skin here'''
Tammy Spencer	tammy_spencer_3488	61.0	'''Store	 Key Group risk old western'''	'''Him road: Later fact	 Other him movie defense involve'''
Mark Snyder	mark_snyder_2403	91.0	'''Note: Think hear defense society	 then Material life'''	'''Note: Save among customer never eat	 then Brother'''
Andrew James	andrew_james_2428	83.0	'''They lead goal summer may billion: Know others watch prepare	 True grow'''	'''Note: Man article	 then Congress movement age employee'''
Donald Reynolds	donald_reynolds_3257	100.0	'''Big painting: Rise million despite me clearly participant	 Rest organization arrive'''	'''Something	 Everyone make make Someone admit time performance'''
Mr. Philip Ortiz	mr_ortiz_0824	17.0	'''Prepare one	 Move Window church number'''	'''He yes: Tell	 Charge project adult sell'''
Troy Robinson	troy_robinson_3769	97.0	'''(Member world anything) 	 People before debate push and Plant yet'''	'''(While campaign cold) 	 Power seven claim oil leave and Pull well near'''
Jacob Eaton	jacob_eaton_3472	55.0	'''Office teach doctor wrong letter	 Check focus together Traditional course model seem at'''	'''Push surface	 Physical Mother hit beautiful country'''
Brandon Robinson	brandon_robinson_8718	87.0	'''Government already; Indeed serve themselves evidence hard old 	 Song explain it how fly PM'''	'''Heavy old past stage	 Than Thank nation society'''
Gina Washington	gina_washington_8060	26.0	'''Child	 Light well edge choose picture unit Artist nation real'''	'''Nature discuss	 Bad speak second majority tonight Certain clear order address prevent'''
Zachary Woodard	zachary_woodard_9088	52.0	'''Note: Thousand gun behavior start	 then Style'''	'''Very American operation measure land accept: Admit feeling	 Professional man road light'''
Elizabeth Moore	elizabeth_moore_9871	70.0	'''Couple use whose: Attack reality successful	 So head'''	'''Other government sing hot: Upon dream lay leave	 College task'''
Andrea Farley	andrea_farley_6399	41.0	'''(Thank since) 	 Fill popular and Plant weight walk local hotel'''	'''(Skin eye bag as) 	 Ground she respond until and Increase reach'''
William Davila	william_davila_7865		'''Popular resource everyone else; Market my reality understand pay 	 Economy'''	'''Note: Season blue owner other	 then Still them word'''
Charles Avery	charles_avery_3505	45.0	'''Note: Small	 then Statement add boy I'''	'''Still turn professor: In	 Moment final reduce decide head'''
Shannon Morris	shannon_morris_4347	27.0	'''Note: Sing whole fact	 then Free'''	'''(Quickly society) 	 Seat subject and Factor body upon evidence'''
Julian Rivera	julian_rivera_1046	32.0	'''Note: Federal Congress class paper	 then Security benefit which bag'''	'''Almost ability there; Leg ability 	 Hit walk sure process dinner training'''
Zachary Levy	zachary_levy_4212	67.0	'''(Last create resource) 	 Happen stop energy play relate majority and Century begin artist'''	'''Standard tough: Across give worry friend	 Statement sure'''
Emily Moses	emily_moses_2418	14.0	'''Two something probably thought	 Economy wind Build become yeah city'''	'''Run suddenly: Expert throughout respond consider base	 Beyond soldier later specific identify'''
Carrie Thompson	carrie_thompson_2617	99.0	'''Source these: Crime form	 Forget through democratic'''	'''Pick visit	 Agent we Himself'''
Daniel Clark	daniel_clark_4772	47.0	'''Note: Table	 then Chair focus'''	'''Student executive: Student sister	 Move rather morning low'''
Crystal Smith	crystal_smith_1145	3.0	'''Animal; Range determine maintain case benefit 	 Decade family American'''	'''Build high wind	 Keep threat He'''
Sara Chan	sara_chan_7077	10.0	'''Hundred record fly religious get	 Life price Letter'''	'''(Nature detail have) 	 Show and Next be'''
Kevin Dorsey	kevin_dorsey_5542	52.0	'''Bank poor least they	 Notice sea enough gun matter Catch front political sort computer under'''	'''(Enough administration) 	 Really heart and Staff third leg'''
Dr. Amanda Garcia	dr_garcia_1440	89.0	'''Note: Show leave	 then Car total'''	'''(Campaign hair myself) 	 Upon father and Bed'''
Lisa Mays	lisa_mays_2744	82.0	'''Increase	 Tell role there blue always Whose clearly much contain'''	'''Doctor develop	 Only lead president Pretty'''
James Hill	james_hill_3324	88.0	'''Use impact international task: Tonight service meet	 Television provide establish'''	'''Dark institution crime fight: Take member	 Firm ahead election edge American keep'''
Mary Fletcher	mary_fletcher_8865	59.0	'''Their same join; Box that build 	 Only'''	'''Perhaps: Role everything	 Your small born eye pick strong'''
Rebecca Brewer	rebecca_brewer_1665	16.0	'''Contain safe foot already; Personal body 	 Miss former'''	'''Note: American argue	 then Situation read red'''
x	george_valdez_0856	77.0	'''(Plant soldier certainly) 	 Recently and Score identify challenge'''	'''Challenge time: Federal	 Human prepare'''
Patricia Simpson	patricia_simpson_8891	81.0	'''Right suffer; Paper 	 Business follow administration than'''	'''Close thought lose: Address chance move	 Run across'''
Richard Gates	richard_gates_4523	19.0	'''(News seem area natural situation) 	 Five well should and Bad establish'''	'''Note: Message debate herself guy	 then As reduce listen somebody usually'''
