name	username	score	salary	note	description
Mrs Kathryn Hicks	mrs_hicks_7329	25.0	72.1	'''Exercitationem eaque quis adipisci: Suscipit deserunt nisi ducimus	 Laboriosam reiciendis minus'''	'''Facere rerum porro	 Voluptatem laboriosam Quo eius'''
Victoria Burns	victoria_burns_1220	95.0	24.1	'''Impedit vel; Occaecati quisquam sunt 	 Fugit maxime'''	'''Sunt assumenda: Rem pariatur	 Dicta'''
Marcus Jones	marcus_jones_2115	89.0	79.1	'''Odit asperiores tempora; Ullam 	 Culpa'''	'''Note: Repudiandae fugiat soluta qui	 then Consequatur a'''
Geraldine Begum-Williams	geraldine_williams_3786	82.0	36.1	'''Ea fugit: Ad sapiente	 Impedit enim atque'''	'''Note: Est	 then Aperiam culpa'''
Dr Joe Randall	dr_randall_3412	10.0	96.1	'''Note: Provident animi voluptatibus sequi incidunt	 then Molestias sint enim'''	'''Harum tenetur: Voluptatem atque	 Ratione natus'''
Denise Rice	denise_rice_2852	77.0	72.1	'''(Doloribus error) 	 Fugit temporibus vero eos and Necessitatibus deleniti possimus hic'''	'''(Alias temporibus illo corporis quod) 	 Odio and Laboriosam adipisci'''
Rachel Thompson	rachel_thompson_0398	85.0	6.1	'''(Minus dolore) 	 Libero and Explicabo voluptate praesentium laboriosam velit'''	'''Expedita saepe sit ducimus ipsum: Vero doloremque culpa	 Hic vel'''
Deborah Walton	deborah_walton_1951	39.0		'''Note: Numquam	 then Fuga eos'''	'''Iusto unde quam	 Ullam distinctio voluptatum dolorem vitae Possimus ullam in'''
Malcolm Brown	malcolm_brown_9078	76.0	56.1	'''Nihil debitis dolores quis laborum: Tempora illum quasi maiores sint dolorum	 Consequatur officiis sapiente accusamus deleniti'''	'''(Possimus) 	 Voluptates iste velit and Eaque fugiat'''
l	molly_cook_7849	11.0	33.1	'''Note: Suscipit fugit	 then Impedit voluptas iure'''	'''Fugit iusto quis; Harum cum alias 	 Reiciendis et'''
Marian Hutchinson	marian_hutchinson_4396	51.0	70.1	'''Repudiandae tenetur: Consectetur mollitia deleniti	 Ad labore eaque libero placeat'''	'''Note: Vero ut	 then Sed asperiores odit'''
Caroline Dennis	caroline_dennis_4657	40.0	13.1	'''(Hic fugiat) 	 Assumenda possimus voluptate and Enim vel'''	'''Note: Tenetur dignissimos ad laboriosam	 then Dolorem nam exercitationem maxime inventore provident'''
