username,name,total_count,age,price,summary,note
mrs_lewis_8084,Mrs Jayne Lewis,67.0,5.1,33.2,'''Nam tempora laudantium, Dolor velit placeat debitis laborum nobis Amet maiores ea quasi error voluptate neque''','''Iste: Nulla aut, Aliquam iusto delectus'''
janet_evans_4656,Janet Evans,79.0,52.1,45.2,'''Rem voluptatibus quis; Aspernatur earum , Molestias error exercitationem nihil''','''Unde, Numquam voluptatem Voluptatum vel'''
dr_hall_9314,Dr Rachael Hall,2.0,66.1,41.2,'''Note: Praesentium praesentium, then Dolore''','''Perspiciatis aut numquam dolor: Amet, Modi repellat'''
abbie_pearce_8552,Abbie Pearce,44.0,36.1,66.2,'''Dicta officiis commodi ab commodi magnam, Doloribus excepturi sint Placeat iure''','''Quos expedita officia, Doloremque delectus non Quia eum vel'''
nicole_evans_9409,Nicole Sharp-Evans,7.0,40.1,89.2,'''(Commodi deserunt eaque) , Animi sequi magni labore vel and Rerum amet''','''(Eligendi temporibus) , Consectetur vitae eos quaerat and Vero nostrum nostrum'''
chloe_stokes_3138,Chloe Knowles-Stokes,23.0,13.1,79.2,'''Nulla voluptates ex eos molestiae delectus, Nihil Alias quod excepturi''','''Necessitatibus alias laudantium; Error eaque odit culpa , Minus eligendi fugit itaque architecto deleniti'''
donald_thomas_6684,Donald Parker-Thomas,80.0,46.1,48.2,'''Note: Sint rem, then Laudantium''','''Sint officia corrupti; Ducimus enim sapiente atque , Repellendus minus harum sed suscipit ex'''
brandon_walters_2721,D,78.0,77.1,31.2,'''(Molestias consectetur quidem) , Ipsa vel reprehenderit dolor and Facere harum totam dignissimos''','''Note: Deleniti qui debitis quisquam aliquid, then Rem'''
dominic_smith_9513,Dominic Weston-Smith,59.0,96.1,45.2,'''Labore maxime doloremque at; Quia , Praesentium eligendi''','''Note: Reprehenderit, then Nostrum velit a amet voluptates'''
lawrence_baker_4913,Lawrence Baker,5.0,91.1,66.2,'''(Cumque ut tempore) , Ex porro aut rem and Minima inventore eligendi odit eligendi''','''Tempore officiis, Sed consequuntur Eos'''
garry_gregory_2366,Garry Gregory,25.0,18.1,41.2,'''(Cumque odit illum quo aliquam et) , Quis and Commodi deleniti''','''Quas explicabo; Optio doloribus incidunt veritatis , Hic animi magni vel explicabo corporis'''
james_shah_8956,James Shah,33.0,65.1,61.2,'''Error molestias sequi; Exercitationem quidem ex , Soluta vero dolorum libero''','''Culpa quaerat nam ratione dolore: Commodi excepturi fugit, Architecto'''
dr_long_8186,Dr Charlie Long,55.0,62.1,18.2,'''Sit repellat sequi; Magnam iste pariatur commodi est nesciunt , Totam ipsam''','''Quo doloremque; Inventore odit sapiente , Numquam sequi'''
martyn_green_6267,Martyn Sharp-Green,87.0,8.1,49.2,'''Exercitationem aperiam; Nulla , Explicabo amet''','''Possimus atque sit nobis accusamus: Ad laborum, Ipsam'''
kathryn_robinson_6207,Kathryn Robinson,53.0,87.1,19.2,'''(Dolor ea explicabo eveniet) , Dolore neque eius commodi molestiae and Alias minus eligendi''','''Voluptate; Cumque , Harum nihil optio'''
mr_pritchard_7691,Mr Glen Pritchard,,85.1,94.2,'''Molestias porro; Officiis veniam , In sint''','''(Repellat soluta consequuntur) , Repellendus voluptatum and Nihil ut iusto quod magnam dolor'''
sheila_graham_6480,Sheila Graham,28.0,5.1,61.2,'''Aliquam voluptatum voluptas mollitia, Eveniet nobis veritatis Enim odio necessitatibus minima earum''','''Laboriosam adipisci laudantium eaque: Quidem soluta veniam, Repellendus beatae libero'''
mr_baldwin_1463,Mr Jordan Baldwin,6.0,23.1,79.2,'''Facilis nostrum odit dolores: Fugiat quo vero, Nihil commodi''','''Eveniet iste modi; Optio distinctio , Esse mollitia vero ad officiis'''
eleanor_davis_3257,Eleanor Davis,41.0,,55.2,'''(Blanditiis aperiam ipsam) , Non ipsum and Porro suscipit eum''','''Dolores officia ullam tenetur saepe; Non temporibus , Molestias minus sunt enim doloremque'''
mr_knowles_2170,Mr Karl Knowles,79.0,35.1,74.2,'''Ipsum: Eligendi necessitatibus aut nihil, Eum ut asperiores alias illum''','''Note: Possimus quo, then Perferendis hic impedit omnis'''
martin_gray_3433,Martin Gray,24.0,69.1,,'''(Dolores commodi possimus atque) , Ipsam cum possimus qui ad laborum and Maxime dolore''','''Delectus cum; Molestiae neque fugiat , Explicabo quibusdam vel'''
melissa_williams_7095,Melissa Williams,19.0,42.1,100.2,'''Quod quae quo, Autem Voluptate''','''(Consequatur nesciunt) , Asperiores autem sint and Nostrum assumenda aut'''
