name	username	rating	age	summary	description
Christine Ford	christine_ford_2332	73.0	45.1	'''Protect: Manage drive medical everyone can mean	 Term mother accept'''	'''Eight president: Appear simply mission reach	 Rate them'''
Stanley Clark	stanley_clark_2476	46.0	3.1	'''(Hit score) 	 Begin development and Close as throw'''	'''Huge source: Thought difference project	 Cost western fact'''
Crystal Burke	crystal_burke_1634	3.0	77.1	'''Note: Minute	 then Moment most catch certain west visit'''	'''Together tell choice; Region international business night color born 	 Head spring give lay'''
Devin Patterson	devin_patterson_5496	88.0	78.1	'''(Who democratic southern lot contain learn) 	 Often teach and Style'''	'''Cause finally before; Another country include 	 Edge research visit forget'''
Scott Beck	scott_beck_6328	78.0	59.1	'''(Plant admit) 	 Allow method and Area early write'''	'''Buy this trouble: Dog	 Reality animal any pressure trial person'''
Brian Mcgee	brian_mcgee_3997	79.0	63.1	'''Lawyer find; Daughter phone then 	 Technology list'''	'''Wind few	 Condition Hotel reality must'''
Kathleen Stephens	kathleen_stephens_1050	20.0	20.1	'''Late affect action question purpose	 Collection Television way top'''	'''Guy without; Beyond tend situation 	 Level director light'''
Valerie Bell	valerie_bell_5342	45.0	11.1	'''Write community: Expect eat she	 Market'''	'''Natural respond	 Ask modern part weight street Near'''
Jacqueline Harvey	jacqueline_harvey_5425	44.0	90.1	'''Write wide	 Style sister recognize company it remember They exist adult approach'''	'''Direction decision deal; Whom energy cell father just 	 Voice language big station'''
Desiree Douglas	desiree_douglas_6997	36.0	34.1	'''Threat within method; Officer important 	 I threat turn'''	'''Job beyond choice; Its why up 	 Reveal recently'''
