# This is a comment line to skip
name	username	score	total_count	age	note	review
James Fitzpatrick	james_fitzpatrick_2108	50.0	80.1	22.2	'''Among safe commercial; Worry country draw future 	 Front likely'''	'''Our leg; Evidence hear choose magazine 	 Car specific speak that'''
Sarah Hanna	sarah_hanna_3556	77.0	47.1	84.2	'''Own card; How open admit 	 It forward build become'''	'''Participant those difficult shoulder party paper: Chance	 Almost option about attack'''
Sarah Patel	sarah_patel_1225	39.0	90.1	64.2	'''(Middle party serve) 	 Various actually win and Three eat edge'''	'''Building simple; Material style new stuff bad fast 	 Me prevent maybe ahead traditional'''
Janice Taylor	janice_taylor_0630	71.0	27.1	72.2	'''Wonder tend also spend: Already red senior agent	 I second'''	'''Power behind church	 Attention must drug Since image'''
Charles Kelley	charles_kelley_6256	84.0	86.1	76.2	'''(Part physical) 	 Reflect remember talk them notice good and Near someone yard'''	'''Knowledge late during learn yard	 Join Story each information'''
Jennifer Lin	jennifer_lin_7834	94.0	5.1	36.2	'''(Drive point) 	 Him particular and Station only'''	'''Today professor which sort financial stuff: Play it method	 Happy matter father surface bill watch'''
Beverly Peterson	beverly_peterson_0827	60.0	22.1	43.2	'''Upon success organization majority	 Production month space today Will trouble performance hot star'''	'''Work environmental wear medical	 Evidence Heavy true network'''
Anthony Benson	anthony_benson_4322	77.0	13.1	36.2	'''(Case hot toward) 	 Strategy car final center finally and Cut in almost game'''	'''Base deal	 Recognize condition true Charge science those'''
Steven Reyes	steven_reyes_0441	92.0	18.1		'''Notice fire; Finally where body newspaper expect for 	 Ball receive notice'''	'''(What try alone local economic) 	 Also open nothing town and Executive those'''
William Harvey	william_harvey_0395	49.0	88.1	11.2	'''Buy rate miss instead; Onto talk store despite 	 High'''	'''(Quite entire career interest crime) 	 Herself and Few police letter'''
Bridget Hood	bridget_hood_9770		33.1	53.2	'''Model might early page; Sure resource 	 Charge score'''	'''Small much: His young	 Sign'''
Matthew Green	matthew_green_0551	97.0	48.1	76.2	'''That analysis development; Least fine feel pretty 	 Professor inside eight class easy'''	'''Good foreign	 Relationship wide effort Newspaper play whatever memory age listen'''
Stephanie Griffith	stephanie_griffith_7146	66.0	91.1	16.2	'''Gun detail nation: Process feel since	 Daughter too young'''	'''Serious training: Computer	 Woman bit none'''
l	sydney_sampson_7741	65.0	54.1	46.2	'''(Focus rich event produce nature reduce) 	 Catch behavior feel hope and Church while end hundred they'''	'''Cause southern none store	 Law seven Outside couple'''
Mrs. Katrina Mcmahon DDS	mrs_dds_1007	89.0	15.1	56.2	'''(Billion) 	 Face choose network and Field as several education'''	'''After major	 My poor window Almost'''
William Thomas	william_thomas_0342	8.0		5.2	'''Inside	 Deep off Bad many also'''	'''Either thousand; Call station maybe simple support 	 Republican bar popular anyone'''
Michael Garcia	michael_garcia_2116	89.0	84.1	69.2	'''Similar son: Price threat letter contain sort part	 Address'''	'''Visit	 Develop young sound budget Car figure prevent'''
Janet French	janet_french_2685	76.0	96.1	61.2	'''Maintain minute though: Politics same side sign our	 Evening yes'''	'''Require mouth eight	 Middle eight this box accept Lot produce'''
Rhonda Jones	rhonda_jones_6729	20.0	97.1	9.2	'''Maintain; Describe 	 Article kind western interesting amount happen'''	'''Note: Exactly provide	 then But plan the'''
Miss Briana Watkins DDS	miss_dds_7540	49.0	72.1	53.2	'''Special admit miss nation do: Such require try	 Easy east paper experience'''	'''(Special) 	 Field capital would mind and Beyond'''
Joseph Jackson	joseph_jackson_9037	57.0	51.1	93.2	'''(Simple sea guess discover available) 	 Choice capital wall west else and Authority write argue'''	'''Understand air this	 Meet boy director Administration'''
Larry Alvarez	larry_alvarez_2908	48.0	93.1	54.2	'''Create house dream concern education area; Although language involve 	 Young head'''	'''Note: Our	 then Star doctor give'''
Corey Thompson	corey_thompson_1771	60.0	34.1	73.2	'''(Paper sea) 	 Measure green and Republican stock staff bag court reduce'''	'''Note: Congress rather	 then Training direction'''
Jordan Holt	jordan_holt_3773	82.0	37.1	31.2	'''Must result condition ahead piece build	 Force rest training sound check suffer Real'''	'''Development future big popular accept; Late practice either 	 Draw others future'''
Anthony Paul	anthony_paul_3397	92.0	17.1	7.2	'''Support national group building whom: Whose able sign former	 Keep'''	'''When likely generation drop student know: Break food	 Agree sense under'''
Anthony Kirk	anthony_kirk_9895	82.0	89.1	12.2	'''Keep: Rather	 Send consider security hit discover'''	'''Method sort; Program together four month ever 	 Consumer small simple'''
Cynthia Turner	cynthia_turner_0450	90.0	100.1	41.2	'''Note: Traditional catch	 then President conference'''	'''Adult respond describe; Baby defense build 	 Thing seek sense'''
