# This is a comment line to skip
name	total_count	age	rating	summary	description
Miss Shirley Newman	20.0	67.1	28.2	'''(Laudantium facere delectus temporibus ex) 	 Ex earum and Unde nihil'''	'''(Esse odit est odio iusto) 	 Quas voluptatum perferendis iure ipsum and Animi voluptatibus iste fuga architecto'''
Leonard Bennett	12.0	45.1	83.2	'''Vero quam ut; Incidunt 	 Vero nulla debitis excepturi'''	'''Fugiat natus qui occaecati aut; Doloremque commodi blanditiis consectetur 	 Necessitatibus sint repellat tempora nisi'''
Miss Julia Berry	24.0	45.1	85.2	'''Quia nihil; Fuga quidem distinctio nulla similique 	 Impedit praesentium perspiciatis'''	'''Dolore autem vel; Nisi 	 Natus architecto'''
Keith Perkins	75.0	89.1	83.2	'''Voluptates vero fugiat in; Odio vel assumenda odit 	 Asperiores unde autem quam'''	'''Ea officia quaerat cumque ipsa: Quaerat vitae	 Suscipit eligendi'''
Ms Chelsea Willis	95.0	53.1	62.2	'''Debitis odio vitae; Nihil 	 Aspernatur accusantium possimus'''	'''Note: Blanditiis consectetur	 then Corporis autem'''
Marion Clark	51.0	91.1	8.2	'''(Quidem dolor) 	 Earum veritatis hic and Quibusdam doloribus placeat'''	'''Debitis repellat odit; Sapiente praesentium fugiat consectetur voluptatem 	 Excepturi tenetur deserunt soluta'''
Janet Richardson	81.0	7.1	59.2	'''(Omnis quaerat eius) 	 Minus and Delectus ipsam'''	'''Ipsam: Odit vero totam nemo	 Ratione non voluptates'''
Yvonne Taylor-Parry	74.0	91.1	6.2	'''Note: Dolores deleniti	 then Reprehenderit occaecati id consectetur odit'''	'''Placeat illum non inventore optio iusto; Odio odit 	 Qui nihil laboriosam'''
Patrick James	68.0	92.1	85.2	'''Note: Dolore quidem voluptatem ipsum fuga	 then Suscipit similique minima quod sed sit'''	'''Note: Maiores doloribus	 then Dignissimos dolore'''
Ms Ann Hopkins	85.0	53.1	57.2	'''(Ad voluptates) 	 Eum saepe id ut cum deserunt and Odio dolorem reiciendis'''	'''Ipsa	 Soluta fugit odio autem aliquid architecto Deleniti provident facere est'''
Robert Bennett	70.0	24.1		'''(Ullam repellendus) 	 Laborum debitis ipsum and Iusto doloribus soluta dolorem eligendi iusto'''	'''Optio; Eius illo 	 Officiis ipsa eaque facilis iste'''
Jonathan Heath	11.0	21.1	7.2	'''Dolorem repudiandae enim: Doloribus fugiat alias eius corporis perspiciatis	 Minus quaerat'''	'''Dolore voluptas	 Pariatur dolore explicabo Perferendis minus'''
Marian Lawson-Perkins	31.0	66.1	87.2	'''Note: Quasi consectetur sit	 then Consectetur eos'''	'''(Deserunt) 	 Ducimus provident perferendis fuga and Dolorum'''
Ashley Haynes-Hudson	40.0	46.1	14.2	'''(Quis asperiores dignissimos) 	 Vel quae nemo and Saepe iusto illum asperiores nemo ipsam'''	'''Maxime autem quae: Accusamus	 Impedit culpa deserunt'''
Jamie Miller	92.0	79.1	18.2	'''Note: Culpa hic praesentium	 then Nesciunt repellat'''	'''Deserunt eaque	 Eligendi Quisquam odio nulla id quae'''
Howard Griffiths-Davies	52.0	66.1	64.2	'''Note: At voluptatem laudantium	 then Iure cumque hic quam eos fuga fugit'''	'''Quaerat esse voluptatibus temporibus numquam: Modi consectetur id expedita placeat	 Dolorum excepturi eligendi nemo'''
Brenda Wheeler-Martin	5.0	89.1	88.2	'''Nesciunt provident natus at perspiciatis eaque	 Laboriosam modi ullam culpa Laborum'''	'''Dolores corporis eveniet	 Quo labore adipisci Voluptatibus unde'''
Dr Derek Barlow	99.0	41.1	73.2	'''Aspernatur rem; Voluptatum ipsum ullam quia accusamus 	 Impedit possimus'''	'''Note: Velit beatae dicta	 then Perferendis'''
Marcus King	22.0	60.1	66.2	'''Voluptatum consectetur occaecati: Reprehenderit totam	 Voluptates laboriosam'''	'''Repudiandae velit; Placeat repellendus corporis 	 Nulla possimus'''
Dr Deborah King	71.0	68.1	52.2	'''Totam aperiam quibusdam; Amet in necessitatibus labore sed laudantium 	 Doloremque officiis sapiente'''	'''Commodi veniam	 Alias quas Dolorum deserunt'''
Ms Sian Norton	100.0	12.1	50.2	'''Soluta: Sed error provident vel inventore	 Consequuntur reprehenderit esse iusto'''	'''Doloremque ullam: Ad nesciunt illum aliquid	 Facilis fugiat'''
Dr Ian Wall	66.0	57.1	38.2	'''Praesentium; Quas laborum ex architecto 	 Omnis labore'''	'''Note: Eum sed praesentium	 then Accusantium dignissimos quidem'''
e	34.0	71.1	83.2	'''Note: Voluptate magni occaecati	 then Unde'''	'''(Similique voluptas assumenda nesciunt excepturi) 	 Neque odio and Debitis doloribus repellat'''
Josh Griffiths-Patel	30.0	12.1	36.2	'''Possimus quam quam veniam autem accusantium	 Laudantium placeat et Placeat maxime architecto nam natus nisi'''	'''Delectus doloribus: Eos necessitatibus	 Ratione'''
