# This is a comment line to skip
username;name;rating;salary;total_count;summary;note
rosemary_byrne_6494;Rosemary Byrne;94.0;88.1;33.2;'''Note: Labore ab quae harum perspiciatis; then Doloremque iste eaque''';'''Dolorum voluptatem libero perspiciatis minus; Occaecati nostrum molestias ; Atque rem veniam vel nisi minus'''
mr_knight_6940;Mr Duncan Knight;91.0;82.1;69.2;'''Repellat repudiandae voluptate in; Asperiores earum dolores quam soluta ; Esse''';'''Sint impedit; Voluptas Eum modi et nulla'''
ben_francis_8024;Ben Francis;33.0;19.1;26.2;'''(Ipsum impedit) ; Reprehenderit nisi and Perferendis at cum''';'''(A) ; Accusamus ipsa and Voluptas quibusdam nihil iste hic distinctio'''
jonathan_evans_2252;Jonathan Hobbs-Evans;54.0;90.1;45.2;'''Note: Laboriosam corporis accusantium; then Accusantium officia quas''';'''Esse laboriosam tempora distinctio optio possimus; Inventore reiciendis blanditiis possimus ; Illo facere pariatur culpa'''
thomas_russell_3240;Thomas Russell;60.0;93.1;25.2;'''Note: Ea quisquam; then Soluta vero laudantium vero''';'''Molestiae dolor perferendis: Architecto repudiandae sunt aliquid; Molestias aut facere'''
nathan_marsden_4827;Nathan Marsden;54.0;91.1;46.2;'''(Rem sapiente totam voluptas) ; Voluptatibus cupiditate ab corporis and Ab optio''';'''Excepturi magnam quod exercitationem; Perferendis beatae necessitatibus ratione occaecati ; Cum'''
wendy_richardson_6823;Wendy Richardson;10.0;90.1;35.2;'''Nisi culpa a debitis sapiente: Pariatur odit eligendi; Sapiente porro iure magnam''';'''Note: Praesentium neque recusandae doloribus; then Provident nesciunt iste eos'''
phillip_smith_5191;Phillip Smith;65.0;94.1;50.2;'''Note: Hic id adipisci accusantium tenetur eum ipsa; then Deleniti incidunt quam cumque''';'''Note: Odit earum voluptatum labore quis; then Tempore adipisci'''
christopher_ryan_8045;Christopher Ryan;;66.1;79.2;'''Deleniti provident; Sapiente ipsa maxime dolorem sed veniam Ipsum excepturi''';'''(Fugit voluptatem praesentium) ; Porro maxime alias and Fuga qui architecto aut eaque'''
ms_stevens_5310;Ms Natalie Stevens;61.0;53.1;25.2;'''Excepturi aut expedita: Voluptatibus ullam; Minus doloremque distinctio fugiat''';'''Doloribus: Ad architecto id; Voluptatum quisquam aliquid error'''
diane_smith_1559;Diane Walker-Smith;9.0;35.1;87.2;'''Voluptates; Consectetur maiores ; Accusantium dicta veritatis ut molestias''';'''(Iste) ; Perferendis velit and Vel molestiae quae iste'''
anne_benson_4322;Anne Benson;74.0;62.1;48.2;'''Voluptatum sed quo odio; Minima repudiandae ; Blanditiis''';'''Aperiam tempora necessitatibus: Tempora vitae aliquid; Adipisci placeat dolorem at'''
joan_baker_7420;Joan Briggs-Baker;27.0;86.1;92.2;'''Ducimus nemo; Culpa Occaecati nemo magni nam''';'''Cumque: Consequuntur quis; Accusantium hic'''
carole_hussain_4969;Carole Hussain;95.0;22.1;91.2;'''Libero odio; Velit cumque ; Magni blanditiis omnis''';'''Ut maiores incidunt; Aperiam rem ; Ipsum illum veniam'''
nathan_king_0585;Nathan King;29.0;85.1;65.2;'''Note: Delectus maiores eos vel praesentium quasi; then Velit atque in''';'''Cum a; Impedit accusamus Occaecati velit provident blanditiis suscipit'''
irene_brown_1310;Irene Brown;22.0;90.1;28.2;'''Quae tempora maiores commodi; Temporibus quas Dolores soluta quidem''';'''Quia corrupti: Soluta; Numquam tempore'''
leanne_powell_9683;Leanne Powell;80.0;21.1;10.2;'''Note: Consequuntur; then Sapiente suscipit''';'''Officiis suscipit reprehenderit; Aliquid temporibus aspernatur quae Corporis nulla totam dicta dolor iure'''
amanda_berry_1502;e;28.0;;28.2;'''(Dicta reprehenderit enim) ; Quas and Expedita nemo incidunt''';'''Id pariatur possimus; Iure ea natus Doloribus tempore rem'''
julian_begum_1332;Julian Begum;56.0;1.1;18.2;'''(Velit) ; Ipsa excepturi debitis nostrum and Nemo fugiat''';'''Temporibus: A reprehenderit; Architecto quos'''
charles_gibson_1722;Charles Brown-Gibson;47.0;60.1;14.2;'''Note: Voluptatibus; then Debitis''';'''(Voluptatem voluptas soluta eveniet earum) ; Ullam iure and Inventore dolorem sunt'''
linda_watson_6732;Linda Watson;7.0;72.1;43.2;'''Neque nobis; Deserunt distinctio quis doloribus non ; Tempore minima''';'''Atque in dolorem ea; Pariatur ; Similique quibusdam'''
matthew_edwards_9501;Matthew Edwards;79.0;45.1;10.2;'''Note: Vero pariatur; then Dolorem quasi saepe''';'''(Quisquam) ; Atque labore and Facilis'''
dr_hartley_4489;Dr Nicholas Hartley;80.0;39.1;44.2;'''Note: Ab laborum laudantium recusandae eligendi veritatis; then Ipsam''';'''Alias quisquam eaque; Odit culpa doloremque temporibus ; Iure'''
