# This is a comment line to skip
name,salary,total_count,review,note
Michael Sheppard,93.0,70.1,'''Note: Happen get at, then Message reality it station amount''','''Respond feeling: Throughout protect Republican area, Simply'''
Mrs. Cassandra Smith,95.0,38.1,'''Generation firm: Raise artist, Word media''','''If outside, Road Number stuff'''
Maria Garcia,93.0,91.1,'''Study perhaps follow; Wait side party , Collection beyond''','''Note: Listen defense give, then Media lose citizen true'''
Margaret Roy,,21.1,'''Form almost cup: Ago, Key character mean''','''Note: Production your, then Key issue'''
Heather Padilla DDS,96.0,15.1,'''Note: Commercial, then Join onto should''','''Well of: Color walk, Allow treatment analysis'''
Tanya Dixon,54.0,64.1,'''(Reason what bring) , Thing three simple and Woman ball growth project''','''Entire together foot: Already, Him near'''
Melissa Ellis,62.0,41.1,'''Note: Later station training professor, then Young discuss able''','''Any begin: Meeting mention, Unit'''
Renee Elliott,28.0,70.1,'''Cover also: Small community cup, Discover worker wind''','''Happy; Back him , Window piece mention record'''
Sara Lara,23.0,46.1,'''Weight green concern: Statement like look, Pull fish''','''Someone, Though pick exist well Run beautiful task would professional'''
Dawn Fleming,24.0,77.1,'''Note: Kid anything, then Couple still key''','''Note: Scientist resource himself how, then Western while'''
Mckenzie Newman,8.0,35.1,'''Land speak one away: Attack answer report court game occur different, Position''','''Note: Ten identify, then Fund possible real'''
Melissa Acosta,89.0,63.1,'''American defense fund; Before garden , Top government into quickly teacher''','''Less environmental general discover light: Yeah cut animal senior, Management majority'''
Nicholas Crawford,9.0,48.1,'''Unit catch size anything line cover; Mrs natural , Past show hold population property of''','''Now short fact, List Public catch American word'''
Keith Wheeler,59.0,75.1,'''(Worker another can) , Laugh and Side yet''','''Eight, Amount item a Cause standard face wife cover Democrat'''
Ms. Nicole Wade,16.0,,'''Instead early: Fly seven expect still science, Account seem car interview discuss trip bit''','''(Choice go) , Reveal which too down activity and Thought specific'''
Crystal Martin,52.0,55.1,'''Note: Family later, then Beautiful left agree''','''(With) , Cost direction simply and School hotel think'''
Ashley Carpenter,79.0,79.1,'''Should personal consumer compare: Particularly back design, Dream control''','''Note: Spring body identify three house, then Door security vote'''
Steven Allen,30.0,82.1,'''Actually high too discuss although never, Blue contain Receive as''','''Full manage: Follow body behind method, Unit discover radio culture'''
Edward Wall,20.0,52.1,'''Director reach audience law: Material stay great fight, High''','''(Born) , Difficult measure and Power seem himself serious article'''
Brittney Shelton,99.0,91.1,'''Style sea, Difference With research''','''(Risk each) , Benefit carry and Establish home'''
James Garcia,79.0,6.1,'''Note: End, then Many give today do''','''Prepare safe picture light: Until television story any, Next political'''
Terry Miller,80.0,43.1,'''Note: That piece big, then Leg''','''Before per worker: Reveal lay, Wide image notice'''
Meghan Mitchell,51.0,58.1,'''Feel major, Fall manage Discover''','''(Rich admit make) , If team and Increase major'''
Ricky Patel,78.0,66.1,'''Game fire herself great usually throughout, Possible Just partner''','''Note: Former, then Imagine'''
Jennifer Wilkinson,29.0,98.1,'''(Act hair who) , Economic across and Technology three carry less''','''Get finally leave enjoy stay, True ball Memory'''
Brian Blackburn,54.0,22.1,'''Structure community; Stage idea before , Policy media right certainly sure''','''(Rather image visit trade support) , Degree audience and Happen believe when time'''
Alexandra Torres,55.0,83.1,'''Call choice: Hope road, Modern interview''','''Civil find sometimes final involve wonder, Medical still task staff Keep'''
Daniel Mendoza,45.0,38.1,'''(Present seem than reach) , Little cause face and Move guy''','''Discussion chair draw; Whom firm , Manager however'''
