username;name;age;score;total_count;summary;comment
angela_webster_4387;Angela Webster;41.0;66.1;28.2;'''(Fund our) ; Treat interesting key and Country thus''';'''Too stock; Attention myself magazine page allow Player large'''
hannah_rodgers_2318;Hannah Rodgers;83.0;74.1;20.2;'''Note: Who reality somebody include; then Campaign''';'''Note: Actually experience dark cold sit goal; then Mouth employee'''
lawrence_shaw_3384;Lawrence Shaw;95.0;30.1;2.2;'''Note: Camera something score; then Build environment instead''';'''(Already operation) ; Strong long message third others and That human say environment'''
joshua_washington_4204;Joshua Washington;5.0;44.1;28.2;'''Note: Interest indeed third; then Anyone participant view position opportunity successful''';'''Move yeah add trial reach: Energy compare program; General put support police'''
richard_pruitt_6281;e;17.0;9.1;19.2;'''Scientist; Carry Appear last''';'''Note: Language thought discover; then Organization area'''
tammy_stevenson_7907;Tammy Stevenson;32.0;17.1;95.2;'''Evening bar end; Difficult thus To spring threat''';'''Industry: Factor senior; Suddenly leader activity employee across set'''
jacob_williams_9063;Jacob Williams;84.0;5.1;38.2;'''Wish house; Light military Across whose subject several high''';'''Market room; Shoulder wait include ; Public face easy'''
sharon_ford_1964;Sharon Ford;78.0;46.1;87.2;'''Imagine section among similar culture; Technology leader western figure Scientist''';'''Traditional later five; Senior after case notice ; Event hit husband certainly'''
anna_simpson_7514;Anna Simpson;29.0;9.1;81.2;'''Any chair back: Full writer; Night main event''';'''Eat ten; Modern sport woman Size media describe'''
bradley_spencer_3013;Bradley Spencer;95.0;75.1;94.2;'''Decide other form although memory cover: Heavy else; Executive agreement rise fight''';'''(Near success left) ; There individual by and Resource agent enough'''
stephanie_taylor_4428;Stephanie Taylor;65.0;92.1;;'''(Through) ; Social indeed and Keep''';'''Artist call yeah child poor require; Rest wind list Rate'''
ronald_md_1352;Ronald Barry MD;1.0;25.1;47.2;'''Ever best piece: Special involve; War coach suffer deal''';'''Interesting special; Really unit public ; Consumer ability level group'''
tammy_brown_4164;Tammy Brown;60.0;38.1;2.2;'''Hospital fund; Special lawyer As article house''';'''Tax religious; Environmental hit around community wide serious Play hot message boy'''
