username	name	age	salary	price	message	summary
aaron_campos_0467	Aaron Campos	61.0	64.1	87.2	'''Off type; Spring improve thought 	 List also upon according traditional policy professional'''	'''(Rather main page) 	 Eight up and Type recent'''
barbara_smith_2771	Barbara Smith	82.0	14.1	2.2	'''Let: Before smile anything	 Gun concern same choose debate'''	'''(Magazine onto indeed another bank realize) 	 Their appear general moment two city and College suddenly'''
deborah_ortiz_0684	Deborah Ortiz	88.0	21.1	12.2	'''A: Too everybody rate	 Amount'''	'''Note: Next factor relationship occur	 then Pressure four responsibility'''
robin_ali_9126	Robin Ali	28.0	51.1	31.2	'''Note: Wind leader resource	 then Friend feel'''	'''Affect	 Feeling TV ok bag charge According tree bank'''
leslie_montgomery_0106	Leslie Montgomery	100.0	35.1	40.2	'''Unit sense	 Receive Maybe idea prevent Mrs ok'''	'''(Site respond speech country many) 	 Opportunity black mean brother left hard and Go'''
alicia_waller_0600	Alicia Waller	97.0	6.1	80.2	'''Top employee; Not they 	 Stuff bill its'''	'''Realize enter center fast summer; Second around 	 Rock budget else social'''
nicole_ward_5280	Nicole Ward	21.0	87.1	29.2	'''Note: Economic major exist contain	 then Author turn bed ball'''	'''Either door stand: Important according	 Office age'''
erin_krueger_0930	Erin Krueger	83.0	50.1	91.2	'''(Fish song win) 	 Own former and Teach shoulder'''	'''Exactly and close; Admit send population foot 	 Figure light answer week allow'''
edward_pacheco_8740	Edward Pacheco		77.1	34.2	'''Best degree than: Its us	 Firm drug'''	'''(Surface) 	 Language seven wait and Light way conference occur open'''
carrie_patel_2312	Carrie Patel	15.0	96.1	93.2	'''(Only itself sit) 	 Significant catch season organization see and Describe trip'''	'''Bit left; Rich it 	 Open must wonder shoulder'''
benjamin_garcia_2583	Benjamin Garcia	16.0	13.1	46.2	'''Note: Left usually	 then Add question Mrs material us'''	'''Note: My reach health	 then Chair traditional owner'''
jennifer_thornton_6459	Jennifer Thornton	75.0	17.1	91.2	'''Leg second economic writer citizen	 Red Career how say federal approach'''	'''Never only; Those decision pay paper 	 Evidence a also'''
patrick_decker_2717	Patrick Decker	48.0	19.1	18.2	'''Note: Cut debate become consumer	 then Change us cover camera'''	'''Note: Sport item others collection thousand	 then List everybody real across win'''
johnny_hammond_5689	Johnny Hammond	21.0	35.1	48.2	'''Note: Strong education	 then Strong'''	'''Return soldier describe; Hotel final general 	 Think necessary price'''
james_king_2895	James King	16.0	72.1	43.2	'''Arrive turn nation; Boy bit seek simply 	 Edge section firm'''	'''Car school; Candidate consumer wife 	 Early hope probably family still'''
jennifer_taylor_1796	Jennifer Taylor	98.0	36.1	64.2	'''Media important stay; Site 	 Effect environmental address'''	'''Analysis firm from: Image	 Final'''
faith_ingram_8011	Faith Ingram	74.0	68.1	78.2	'''Note: Radio	 then Ground few'''	'''Note: Rise town	 then Professional successful'''
anthony_vaughn_5523	Anthony Vaughn	42.0	12.1	100.2	'''For culture challenge; Successful 	 Child'''	'''(Indicate country body before firm) 	 Account real and Fall guy'''
samantha_gallagher_1062	Samantha Gallagher	23.0	99.1	11.2	'''Positive source; Most focus human clear health 	 Industry fund situation character'''	'''(Hospital analysis coach) 	 Attack strong and Week need large'''
emily_rodriguez_8917	Emily Rodriguez	77.0	81.1	16.2	'''Sport want for step budget: Generation result where	 Reach water might'''	'''(Opportunity provide three cup) 	 Single add word white sport behavior and Treat worry'''
ebony_figueroa_8923	Ebony Figueroa	50.0		49.2	'''(Billion fly project) 	 Decade step matter and Meet free network staff form'''	'''Energy reach: Treat	 Offer building join animal'''
kristina_moore_1772	Kristina Moore	69.0	38.1	42.2	'''(Town pick) 	 Sit decade and Modern matter radio share culture'''	'''(Entire thus) 	 Discover lay consider and If reach consider'''
hunter_carter_1384	Hunter Carter	46.0	62.1	91.2	'''Board always: Middle go quite	 Sport religious detail economic season center'''	'''Chair yourself; Result report 	 Cultural fall really social'''
