username,name,score,salary,rating,message,description
donna_evans_1871,Donna Evans,60.0,72.1,42.2,'''Note: Quis occaecati, then Sapiente optio mollitia sed''','''Magni natus: Similique perferendis accusamus eum, Cumque ex eaque commodi'''
lucy_cook_8077,Lucy Cook,48.0,4.1,3.2,'''Perferendis blanditiis architecto harum pariatur; Nemo animi eius , Dolor iusto tempora''','''(Molestiae) , Neque and Eligendi voluptates dolore voluptatum'''
brian_walker_7684,Brian Walker,90.0,21.1,20.2,'''Note: In tempora, then Illo ex sunt quisquam harum reiciendis''','''(Doloribus quisquam) , Voluptatum and Hic beatae beatae assumenda'''
jason_wilkins_5066,Jason Wilkins,16.0,38.1,18.2,'''Quidem, Sit optio facere Provident animi autem aut voluptas''','''(Fugiat ullam) , Dignissimos error voluptas quo suscipit and Aperiam harum quo'''
clifford_cooke_9454,Clifford Faulkner-Cooke,66.0,95.1,49.2,'''Note: Non necessitatibus, then Nihil perferendis earum''','''Note: Perspiciatis exercitationem illum enim nesciunt, then Iusto eligendi totam doloremque doloremque'''
lorraine_manning_3018,Lorraine Manning,39.0,57.1,98.2,'''Mollitia alias minima quam: Fugit, Dolor libero''','''Ea aperiam: Sit animi totam, Tempore odio aliquid nesciunt fuga'''
megan_matthews_7945,Megan Smith-Matthews,60.0,79.1,,'''Note: Rem illo nesciunt sint, then Harum''','''(Ex pariatur repudiandae quo) , Eligendi impedit and Optio sunt id'''
mrs_morgan_8870,Mrs Amelia Morgan,66.0,12.1,85.2,'''Note: Reiciendis iusto at voluptates, then Quae animi quia quam''','''Voluptatem cum consequatur: Cupiditate sequi quos commodi repudiandae, Facilis quod incidunt'''
mr_atkinson_7354,Mr Dale Atkinson,62.0,70.1,98.2,'''(Rerum) , Necessitatibus and Occaecati delectus''','''Dolorem corporis cum et exercitationem: Ratione placeat quidem quo recusandae consequuntur, Reprehenderit culpa possimus'''
abdul_higgins_5019,Abdul Higgins,50.0,51.1,10.2,'''Note: Facere aspernatur in eos, then Maiores dolores eius explicabo''','''Minus quod est: Eaque quibusdam voluptatibus in, Asperiores'''
lynn_ali_0976,Lynn Ali,80.0,23.1,56.2,'''In minus labore ea, Delectus explicabo ullam ipsam ratione Voluptate exercitationem''','''Note: Veniam excepturi nemo, then Ratione eaque nesciunt ipsa consequuntur'''
dr_francis_8276,Dr Ann Francis,80.0,68.1,77.2,'''Note: Quis odio, then Dolorum est''','''(Sit accusamus nisi) , Necessitatibus voluptatum and Quo cumque minima ipsam'''
jamie_hughes_7829,Jamie Hughes,49.0,,29.2,'''Enim ab ipsum ut: Pariatur deleniti sed consectetur quibusdam, Alias consequuntur''','''Note: Officia perferendis, then Mollitia delectus'''
gareth_patel_8018,Gareth Patel,63.0,92.1,60.2,'''Corporis quaerat; Sed tenetur , Sequi''','''Perspiciatis eveniet maiores, Repudiandae iusto Ducimus facere omnis'''
sharon_norris_5493,Sharon Carter-Norris,82.0,73.1,85.2,'''Nesciunt deleniti, Dicta Ipsum maiores fuga sequi sint natus''','''Temporibus ea, Reiciendis Magnam adipisci nihil voluptatem'''
valerie_harrison_3101,Valerie Harrison,17.0,14.1,20.2,'''(Sequi occaecati) , Magni explicabo itaque rerum and Modi quibusdam consequatur distinctio quas ab''','''(Tempora eum nihil) , Deserunt consequatur and Officiis ad eaque'''
dorothy_clark_9977,Dorothy Clark,32.0,59.1,60.2,'''Note: Distinctio pariatur et reiciendis, then Voluptates sapiente''','''Optio minima; Maxime ea , Quos occaecati aliquid dignissimos'''
valerie_phillips_8052,D,67.0,6.1,16.2,'''Note: Asperiores quidem, then Aliquam nam enim''','''Totam quas earum assumenda; Voluptatum , Quisquam veritatis dolorem aspernatur'''
samantha_jones_1055,Samantha Jones,24.0,40.1,58.2,'''Accusamus, Laborum laudantium accusamus Nesciunt''','''Note: Aperiam repellat, then Porro possimus accusamus ab'''
carly_stephenson_8521,Carly Stephenson,77.0,46.1,33.2,'''Expedita amet cum vero natus: Reiciendis animi, Praesentium ratione excepturi laborum dolor iste''','''Aspernatur similique minima non; Reprehenderit dignissimos soluta , Culpa'''
miss_howells_4745,Miss Hayley Howells,42.0,45.1,12.2,'''(Omnis minima nobis magni exercitationem quae) , Laboriosam sequi laboriosam and Dolores ratione''','''Sit illum dolor; Nesciunt nihil facilis ipsum at , Voluptate amet praesentium ad perferendis'''
