name,username,total_count,price,rating,message,comment
Mr Marc Webster,mr_webster_9270,56.0,45.1,34.2,'''Note: Eos labore ex aliquam, then Maxime deserunt''','''Note: Soluta quaerat, then Quasi dolores libero'''
Rita Taylor,rita_taylor_4530,75.0,2.1,28.2,'''Non; Dolorum et aspernatur , A''','''Quos; Necessitatibus assumenda cumque beatae , Unde blanditiis et'''
Dr Damien Adams,dr_adams_9455,91.0,74.1,97.2,'''Cum porro animi; Aperiam rerum , Eum consectetur molestias''','''Dolorem natus; Neque maxime commodi maiores , Nesciunt'''
Mrs Patricia Edwards,mrs_edwards_3648,23.0,72.1,85.2,'''Note: Placeat nam, then Et eos laborum dicta nobis''','''Note: Deleniti, then Nulla eaque similique hic vitae'''
Mrs Linda Briggs,mrs_briggs_1241,58.0,100.1,74.2,'''Architecto ipsum fuga maxime; Eaque velit deleniti , Non accusamus unde nobis neque''','''Id adipisci, Ipsum vel tempore Esse repellat ad provident'''
Rachael Cooke,rachael_cooke_6386,96.0,4.1,25.2,'''Assumenda impedit; Blanditiis hic minima consequatur , Enim quisquam adipisci labore similique''','''(Autem doloremque) , Magni and Animi quis adipisci'''
Karen Robertson,karen_robertson_4943,25.0,34.1,82.2,'''(Porro voluptatem facere) , Quos enim ab iste and Vitae occaecati''','''Porro explicabo facilis nulla expedita, Assumenda qui numquam cum Officia'''
Miss Fiona Perry,miss_perry_6630,77.0,27.1,48.2,'''Repellendus tempore dignissimos nobis: Doloribus, Delectus porro''','''Quam fugit: Praesentium, Ipsum accusantium cum blanditiis tempora adipisci'''
Ms Helen Gray,ms_gray_4207,96.0,17.1,47.2,'''Note: Fuga, then Voluptatibus esse harum''','''Et alias: Et adipisci consequuntur iure debitis accusantium, Molestias'''
Mr Frederick Lawson,mr_lawson_6248,73.0,24.1,34.2,'''(Vero sunt nemo sapiente quasi) , Soluta quis and Vero''','''Itaque, Eius eaque Pariatur'''
Anne Clark,anne_clark_9204,37.0,18.1,64.2,'''Note: Atque a, then Harum ducimus architecto exercitationem''','''Explicabo at architecto quidem atque corporis: Veritatis natus beatae amet, Corrupti rem eveniet saepe consequuntur voluptas'''
Mr Geoffrey Nelson,mr_nelson_2606,71.0,25.1,48.2,'''Recusandae vero officia nam quas doloribus: Repellendus quidem possimus, Et tenetur dicta corrupti''','''Cum voluptates dolor; Aperiam placeat quaerat , Libero dolore placeat'''
Darren Richards,darren_richards_9826,3.0,31.1,57.2,'''Note: Voluptates quo unde laboriosam atque corrupti, then Exercitationem consequuntur''','''(Maxime ducimus quaerat maiores) , Minima atque and Doloremque laboriosam'''
Donald Johnson,donald_johnson_7719,26.0,77.1,,'''Voluptas quidem; Facilis iste sapiente odit , Tempore''','''Laboriosam minus incidunt eligendi libero facilis; Laudantium iusto provident eveniet excepturi earum , Debitis labore ab ipsa'''
Aaron Richards,aaron_richards_9170,17.0,55.1,34.2,'''Veniam veritatis aperiam, Qui nesciunt amet aliquam placeat Ex voluptates facilis quasi''','''Fuga amet, Amet fugiat modi quibusdam eos voluptates Consequatur'''
George Hall,george_hall_5747,73.0,4.1,93.2,'''Qui aliquid cupiditate, Est Laborum quis quos''','''(Deserunt) , Qui inventore nesciunt totam and Deserunt accusantium aut nihil'''
Chloe Hewitt,chloe_hewitt_5280,64.0,12.1,30.2,'''Minima repudiandae laboriosam; Culpa consequuntur modi , Aut perferendis harum facilis tempore''','''Optio quod impedit et: Perferendis quam magni, Laudantium adipisci temporibus'''
Ms Joanna Williams,ms_williams_8188,86.0,82.1,81.2,'''Note: Et eligendi expedita, then Quidem ut corrupti''','''(Nisi accusamus occaecati excepturi tempore debitis) , Laborum exercitationem recusandae sed and Rerum fugiat'''
Mr Hugh Garner,mr_garner_3002,18.0,76.1,100.2,'''Note: Velit quo animi, then Accusantium quo voluptate maxime modi''','''Note: Deleniti rem, then Quis dolorum magni deserunt consectetur facilis'''
Phillip Robertson,phillip_robertson_4085,65.0,94.1,97.2,'''Corrupti a id ipsum: Dolor quod, Placeat quisquam''','''Quia: Ea atque facere pariatur necessitatibus, Harum minus voluptas'''
Aimee Miles,aimee_miles_4471,96.0,98.1,32.2,'''Non aliquam ipsa: Error vitae, Provident numquam ea voluptates mollitia''','''(Magnam animi) , Nulla expedita culpa and Rem'''
Dorothy Kelly,dorothy_kelly_3718,42.0,46.1,10.2,'''Perspiciatis porro; Voluptas laboriosam dignissimos , Molestias veritatis dolores''','''Note: Architecto, then Aliquid unde eos'''
Mrs Hayley Lynch,mrs_lynch_5937,98.0,64.1,98.2,'''Note: Doloribus illum corporis cum, then Unde dicta''','''Numquam eum sed fuga voluptate eligendi, Ab ullam Accusamus assumenda id'''
Gordon Dobson,gordon_dobson_6709,54.0,20.1,29.2,'''Corporis qui temporibus voluptatibus placeat; Ipsa , Eveniet eligendi ad''','''Eum: Quia voluptas quos, Voluptatum totam'''
