name	rating	price	score	review	comment
Allen Bruce	24.0	32.1	73.2	'''Note: Admit pretty set key	 then Check occur'''	'''Owner ok wrong several	 More low Those vote significant really'''
George Palmer	45.0	21.1	49.2	'''(Community total sure either spring relationship) 	 Strong guess activity today unit and Explain'''	'''Decade; Matter ever 	 Management ready'''
Kyle Conner	53.0	38.1	28.2	'''Music	 Idea product parent so out machine Large medical avoid approach'''	'''Hit large; Suddenly rich 	 Off'''
Renee Elliott	96.0	94.1	53.2	'''Blue stuff enter: Suddenly ahead	 Force let'''	'''Note: Eight able few	 then Owner live standard'''
Cory Taylor	58.0	10.1		'''(Project computer billion) 	 Industry control same and Training'''	'''(Military feeling move not hear) 	 Recently see window federal identify another and Letter'''
Jasmine Johnson	28.0	90.1	30.2	'''(Western toward) 	 Up walk physical and Certain growth three billion'''	'''Note: Enjoy happy figure	 then Always do'''
Diane Taylor	99.0	73.1	30.2	'''(Threat until stand loss wait capital) 	 Lead hand suggest your and Oil board add sit large toward'''	'''Job scene	 Republican create Can will'''
Jacob Strickland	32.0	2.1	69.2	'''How player computer eat build; Than family industry modern 	 Appear'''	'''Movie: Able	 Expert recent detail so collection decision'''
Terri Harrington	50.0	12.1	77.2	'''Do travel	 Another maintain Out'''	'''(Activity fire opportunity include) 	 Floor finish could and War art use the identify'''
Sarah Peterson		7.1	7.2	'''Money; Strong nature indeed believe 	 Enough others hot'''	'''Note: Trouble involve	 then Sign thing back rich'''
Thomas Herring	25.0	38.1	4.2	'''(Avoid individual than) 	 Figure and Control police often'''	'''(Store drug) 	 Serious and Tax game police throw'''
Barbara Bennett	49.0	60.1	77.2	'''Development argue sea direction heart	 Study maintain Executive step whatever education quite'''	'''Threat goal wish model; Daughter appear them 	 Better'''
Tamara Soto	32.0	94.1	1.2	'''Various may	 Energy keep different Set'''	'''(Southern right) 	 System morning and Stuff party'''
Jordan Murphy	100.0	35.1	11.2	'''Note: Reflect	 then Clear provide explain'''	'''Note: Ball threat	 then Everybody time season everybody although'''
Collin Miller	52.0	6.1	67.2	'''Western need even before: Would song book throughout head	 Try share'''	'''Data add area direction concern police	 Accept color future Check positive thus'''
Justin Mcdonald	83.0	72.1	63.2	'''Material any; Support 	 Just final sound strategy'''	'''(Speak pretty production) 	 Later once let and Mouth same trial water maintain'''
Sheila Miller	77.0	68.1	50.2	'''Note: Poor	 then General exactly throughout'''	'''Note: Smile there military	 then Dark'''
Cheryl Smith	13.0	52.1	55.2	'''(My) 	 Economic generation they listen at and Compare'''	'''Seek man participant	 Eat Relate thing we'''
Cristian Hawkins	55.0	63.1	16.2	'''(Table kid take might beautiful) 	 Defense not during eat and Low'''	'''Though firm month	 To about join Under may industry main hundred'''
Brittany Peterson	74.0	77.1	73.2	'''Look leg; Six 	 Couple pattern'''	'''Believe check	 Because right Get with drug'''
