username	name	age	price	score	note	comment
caleb_simpson_0056	Caleb Simpson	47.0	98.1	42.2	'''Whose; Despite themselves 	 Help whatever if'''	'''Prepare conference himself; Tend teach every poor add 	 May'''
sarah_moore_9381	Sarah Moore	13.0	92.1	2.2	'''Note: Such nearly reduce	 then Mind effect'''	'''(Cost) 	 Really money discover relationship simply and Training'''
john_brown_9878	A	90.0	7.1	41.2	'''Century reason usually letter	 Wide maybe understand Hotel usually arrive foot week'''	'''Note: Pattern happen	 then Machine town authority'''
christopher_robinson_1862	Christopher Robinson	16.0	41.1	17.2	'''Book stage ready adult; Impact back 	 Particular relate measure'''	'''News opportunity	 Suffer run argue Try take'''
victor_carter_9625	Victor Carter	23.0	79.1	45.2	'''Avoid admit official: And answer however human	 Maybe able crime'''	'''Trial; North join 	 Magazine executive floor'''
james_martinez_9116	James Martinez	64.0	58.1	49.2	'''Note: Start drop	 then Teacher painting mother report'''	'''Note: Final factor hard	 then Crime second writer quite'''
pam_ryan_3082	Pam Ryan	43.0	79.1		'''(Coach responsibility wide) 	 South Mr and Where customer'''	'''Pull black learn student	 Significant against blood Artist edge less'''
connie_osborne_4205	Connie Osborne	10.0	17.1	34.2	'''Indicate sing age prepare: Give	 Leader role sit'''	'''(Win change technology action) 	 Collection too feeling else key anything and Least play'''
gregory_smith_9224	Gregory Smith	74.0	24.1	99.2	'''Lot clearly around; Play look travel none 	 Data language physical'''	'''(All various start) 	 Reason notice and Hundred decide sit'''
katherine_walls_6872	Katherine Walls	46.0	36.1	65.2	'''Performance defense: Model short	 Mrs play international'''	'''(Show bank degree these matter) 	 Continue wrong model and Early tonight letter'''
annette_hall_4119	Annette Hall	4.0	52.1	50.2	'''Note: Decade result usually	 then Camera third piece'''	'''Note: Tv television hope time will common	 then Several scene'''
john_hurst_1076	John Hurst	81.0		86.2	'''Stay off: Student	 Know raise'''	'''Note: Through political policy	 then It party drive'''
erica_thornton_8382	Erica Thornton	61.0	55.1	35.2	'''(Attorney continue short) 	 Employee century trouble table and Media economic tax executive'''	'''Blue building economic claim; Visit consider 	 Section'''
ian_grant_3540	Ian Grant	73.0	100.1	45.2	'''Note: Wonder	 then Even door teacher contain nor'''	'''Pm: Resource	 Business interest main whatever'''
