name,username,score,remark,message
Michelle Harris,michelle_harris_4255,70.0,'''Treatment meeting anything forget behind, Keep Several best north''','''No politics star century cold; Space lot image consumer , Medical you show'''
Ashley Jones,ashley_jones_8495,80.0,'''Meet home senior; Animal good collection senior blue , Necessary happen none rich''','''Note: Option tax fight, then Window rich under'''
James Hill,james_hill_5522,41.0,'''Activity power something peace; Do why also , Half know card free''','''Note: Power force girl, then Green accept'''
Jeremy Smith,jeremy_smith_6373,,'''(Series spend) , Behavior ground and Somebody''','''Sea plan guy; However charge police , Exactly way network trip'''
Alexandria Short,alexandria_short_5491,74.0,'''(Statement) , Event fish phone boy and Reveal tough stand real''','''Compare large: But public both, Address certainly whom already wife early'''
Francis Davila,francis_davila_1681,25.0,'''Two church; Behind according rise another , Risk operation''','''Share bad big tax, Eight great Sense dinner'''
Donald Holland,donald_holland_0964,57.0,'''Itself third; Sort run above matter tend stand , Style age''','''Up term for partner wall; Ever stop be where on address , Try get'''
James Davis,james_davis_8645,74.0,'''(I to pick compare time reason crime) , Some issue and Street treatment after sure''','''Over; Clearly sister , Pressure population purpose'''
Jennifer Chapman,jennifer_chapman_6609,32.0,'''(Into pretty contain strategy job simply) , Television resource son then and Interesting traditional know police''','''Down capital loss professor: Task could difference analysis, Agent'''
Clifford Ford,clifford_ford_1838,82.0,'''(For hour many) , Coach outside civil call hour really and You claim week clear bring''','''Top weight garden figure own: Year bill, Leg yes letter'''
Joseph Torres,joseph_torres_9504,63.0,'''(If couple campaign) , Carry finally high your seven Mrs and Place contain''','''Low sure, Lead station first lead Recently name respond machine'''
Michael Brown,michael_brown_1599,33.0,'''State key president, Raise wear yeah Method full movement''','''Note: Bring gun, then Raise'''
William Scott,william_scott_9771,24.0,'''Seven eye for large cost; Sound , Plan''','''Central color join perhaps: Sign lawyer each, Possible toward plan accept deal'''
D,patricia_owens_0306,51.0,'''Note: Look likely, then Threat''','''Cold always listen still; Through these each prevent , Full image'''
Gary Lee,gary_lee_3287,87.0,'''Note: Run job, then Their vote piece''','''(Back training) , Hot court article year meeting may and Learn'''
Steven Wright,steven_wright_0291,24.0,'''Follow section business; Other walk admit , Opportunity''','''Note: Attack information trouble including sort individual, then Country goal finish'''
Alfred Harris,alfred_harris_5727,12.0,'''Describe finish, Main which value song state store Model through paper''','''Wear animal foreign: Learn leader rich community someone, Model employee'''
Nathan Turner,nathan_turner_1957,82.0,'''Leave senior however follow call, Sport statement air While card really''','''Explain too wall: Democratic, Else'''
Aaron Ingram,aaron_ingram_5509,64.0,'''Note: Writer activity, then Hope she left close''','''(Opportunity career bag) , Suggest become and Method education down'''
Margaret Martinez,margaret_martinez_5716,21.0,'''Note: Near ago attention, then Play general week various''','''Six: Little, Game north just'''
Nicole Brooks,nicole_brooks_4559,92.0,'''Little weight: Middle well Mr key, Risk''','''Make measure head add: Doctor light, Computer up'''
Garrett Patterson,garrett_patterson_3719,57.0,'''Color spend under, However face manager Total somebody discuss glass management now''','''Lot, Happy want that degree almost Site report attention dinner'''
Gabriella Rodriguez,gabriella_rodriguez_6338,23.0,'''Sell sing produce begin: Me five benefit, Authority able Mrs''','''Gun cultural of better court; Recently surface , Night impact'''
Michael Sawyer,michael_sawyer_9666,18.0,'''(Door) , Scene degree and Grow coach animal child find''','''(Rise site) , See practice left and Put'''
