# This is a comment line to skip
username;salary;age;summary;description
tamara_ward_6412;16.0;42.1;'''Kid; Everyone institution ; Seven pass society''';'''Attention beautiful month: Need that partner; Remain check main'''
madison_thompson_1286;95.0;17.1;'''Note: Lose likely; then Morning guy dinner part''';'''Note: Performance than; then Physical either star what while'''
jordan_hunt_8176;23.0;80.1;'''Must wait; Drug hospital Eat across begin scientist kind political''';'''Note: Level; then Red positive clear'''
nicholas_barnes_1031;86.0;83.1;'''Part painting; Special record nor sell loss Stock''';'''Relationship walk matter test use pass; Real government own job ; Soldier religious PM'''
deborah_thompson_1313;52.0;98.1;'''(Interview peace different approach line your) ; Political dream statement and Force focus great enter''';'''Note: Create might arrive; then State economic career environment fight north'''
amy_cunningham_8624;33.0;81.1;'''Note: How discuss; then Social several court southern''';'''Why issue stage; Quality same always Challenge service'''
james_brooks_7787;73.0;57.1;'''(Name onto) ; Assume painting thus as and Two after charge''';'''(Apply work) ; Establish front program and Set look where'''
jennifer_phillips_6227;79.0;;'''(Level garden organization) ; Hour month between and Tough''';'''Reflect popular development should put late; Us dream seem expect ; Congress'''
candice_dds_1683;41.0;22.1;'''Reduce color behavior; Produce TV Among husband animal drug last go agree''';'''Leg book plan: Home nation total out determine; Green society ground nation'''
stacy_reeves_3540;90.0;87.1;'''Note: Evidence; then Security upon garden''';'''Note: Card grow condition; then Structure Mrs seek decision'''
jerry_wagner_7053;9.0;50.1;'''Note: Network glass pick; then Go traditional''';'''(Especially kid) ; Glass anything control and Increase western national only'''
john_silva_4756;83.0;88.1;'''Reflect institution claim: Door indeed; Real plant activity''';'''(Sound itself home) ; However power better and Arrive'''
sandra_hodges_8935;70.0;55.1;'''Note: Cup card hope; then Billion threat''';'''Theory along; Price able rate certain anything eight Single chair'''
cory_md_1984;88.0;65.1;'''Likely television; Local leave ; Financial know''';'''Account wife career give foot; Apply voice admit left ; Exist prevent may reality likely'''
lisa_rocha_2016;49.0;78.1;'''(Some respond) ; Field see spend and Difference side''';'''Note: The stop operation program; then Live six'''
shaun_howe_4662;67.0;78.1;'''Station bed walk: Six find window serve; Others economic''';'''(Teacher) ; Likely method force and Practice wind box usually'''
robert_garcia_2522;2.0;89.1;'''Note: Still; then Behind''';'''Market it: General agent research shake who; Result method worry'''
taylor_jimenez_6657;19.0;4.1;'''Mr; Knowledge Never''';'''Industry: Turn available heavy; Continue send'''
paul_harris_8502;73.0;84.1;'''Series: Run decision itself; Both weight''';'''Marriage half you: Prepare out sit; Environment food reflect space party'''
albert_jensen_0290;80.0;55.1;'''Foot far wonder finish mouth fly; Both way ; Major''';'''Outside; Must Else effect'''
latoya_turner_2634;1.0;98.1;'''(Create) ; Eat and Create''';'''(Get involve) ; Important wish suffer and Operation international program class loss down'''
michelle_roberts_4968;77.0;58.1;'''Perform form wall guy; Billion drive stuff card Rich half paper''';'''Note: Voice many meet human; then By explain'''
danny_fisher_0283;37.0;19.1;'''Note: Sometimes hope know; then Eat''';'''Soldier against space; Result Citizen still'''
