name	username	rating	salary	total_count	description	comment
Mrs. Mary Wilson	mrs_wilson_9004	72.0	58.1	95.2	'''Note: When rest point exist	 then Attorney'''	'''Note: Accept society system health	 then Edge always total wall day'''
Daniel Johnson	daniel_johnson_1809	37.0	79.1	8.2	'''Analysis mean husband glass itself buy: Parent training benefit	 Wall most blood but'''	'''(Give others weight) 	 Her its follow black police and Scene agreement'''
Mr. James Owen DDS	mr_dds_0232	58.0	22.1		'''Create recognize for their interest	 Ask development Seven'''	'''Travel offer	 Start analysis bar Seek around'''
Breanna Brown	breanna_brown_5870	18.0	52.1	92.2	'''But have change should	 Cut Age people'''	'''Sure phone; Item similar fact art 	 Standard attack can work beautiful'''
Cynthia Hughes	cynthia_hughes_8310	14.0	30.1	79.2	'''City trouble rich teach it beautiful: Participant certain speak	 Radio for'''	'''Personal arm: Billion beautiful	 Whole defense will while shoulder'''
Jay Sullivan	jay_sullivan_5617	43.0	35.1	17.2	'''Rise join	 Probably bill around process today Floor city'''	'''Very either	 Issue mother Carry claim put'''
Jessica Goodwin	jessica_goodwin_4557	51.0	57.1	44.2	'''(Activity voice) 	 Although town six and Discover improve career'''	'''Structure oil place	 Per tend instead ground Whatever threat cut himself'''
Pam Edwards	pam_edwards_0888	37.0	39.1	5.2	'''Hair and argue; Loss seek bill will 	 Sign ever'''	'''Note: Father top move	 then Beyond increase particular past total I'''
Stephen Powell	stephen_powell_1881	75.0	1.1	47.2	'''(Dream course model number) 	 Enough source painting drug and Want'''	'''Analysis central; No house 	 Increase together'''
Kevin Hamilton	kevin_hamilton_8516	55.0	18.1	14.2	'''Run I surface	 College concern information draw front Sport town edge'''	'''Note: Stay another example oil move around	 then Beyond describe plant'''
Hector Clark	hector_clark_0734	16.0	88.1	93.2	'''(Doctor enter back) 	 Positive physical when and Role performance allow'''	'''Note: Soon account	 then Officer'''
Erica Pineda	erica_pineda_3069	14.0	36.1	67.2	'''(Thousand) 	 Large near like onto and Find join teach site that'''	'''(Physical next) 	 What other and Wonder religious time'''
Jim Hess	jim_hess_5695	95.0	54.1	16.2	'''Training her budget local	 Now war race ten result Set suddenly'''	'''Identify claim: Parent true	 Forget consumer good mother job'''
Amanda Johnson	amanda_johnson_0767	70.0	100.1	7.2	'''Than hard society: Need sure history stock animal	 Above kitchen everyone lose'''	'''(Size for) 	 Other less public and Dream health at turn plan teach'''
Laurie Kerr	laurie_kerr_7554	58.0	90.1	35.2	'''Drug; Fact degree 	 Necessary land'''	'''(Lawyer situation ready loss third) 	 Collection and Exactly short'''
Katelyn Huber	katelyn_huber_8363	10.0	5.1	87.2	'''Stock never analysis: Maintain sing center	 Generation'''	'''Level effect century real; Perhaps process 	 Democratic either see'''
Brian Walsh	brian_walsh_1271		96.1	3.2	'''Usually first meeting make relate	 World Interesting answer'''	'''Activity customer	 Shake Project record course every'''
Taylor Kane	taylor_kane_7511	45.0	45.1	12.2	'''Structure argue: Industry site	 Nothing do'''	'''Note: Issue almost bag PM	 then Cause red push themselves resource adult'''
Lisa Morales	lisa_morales_2866	42.0	14.1	99.2	'''Act total top once though	 Late mother various amount it Ahead threat'''	'''Thousand bank group: Eight admit	 But child that'''
Donna Harrell	donna_harrell_3728	73.0		24.2	'''Note: Wall hand rise	 then Research type source audience'''	'''Blue	 Full Improve thing age image at tend'''
Elizabeth Brown	elizabeth_brown_0497	32.0	78.1	54.2	'''Majority possible piece institution sport open; Return establish interesting majority 	 Effort how eye language present'''	'''Note: Quickly million fire candidate rock	 then Eight strategy lot involve gas threat'''
