# This is a comment line to skip
username,age,comment,review
james_prince_9060,98.0,'''Yes until media, Benefit east long rather man Land many language''','''Note: Decide play fine right ago, then Window'''
keith_dds_5762,51.0,'''Next glass time work experience hospital; Determine , Power admit''','''(Member this detail kitchen happy) , Follow remember and Source record this yourself real'''
anthony_md_3533,7.0,'''Rate describe kid old image: Receive, Task stage main''','''Note: Doctor maintain oil time tell city, then Summer major brother visit'''
mr_armstrong_4891,55.0,'''Space; Almost song , Money''','''Table: Newspaper include town, Fund'''
steven_smith_5142,,'''(Tell close fill degree probably pressure) , Whole and Quite whom use''','''(Entire customer let) , Huge kid rate floor and Newspaper conference why hour'''
joseph_richards_9781,48.0,'''Language else, Us on Street never condition investment dream''','''Note: Listen, then Appear'''
tyler_clarke_9914,39.0,'''Ability on imagine; Or military , Material best''','''Outside, Born size Off health'''
morgan_roberts_6945,99.0,'''Talk true way way heavy; Newspaper family eye , Reflect memory at father''','''(Interview commercial learn) , Wait season adult and Week true'''
joseph_hill_1263,19.0,'''Note: Speech environment reduce least behind growth, then Them person agent''','''Future hot: President sort measure think later, Fund alone'''
christopher_bradley_4741,29.0,'''Know rest traditional; Color everybody imagine sure , Anything recognize foot''','''Admit where, Someone woman Memory eat and case pull high'''
john_gallegos_0556,73.0,'''Note: Ahead these after, then Old radio organization''','''Space ball direction medical treat manage, Sign wonder With traditional machine hand'''
jay_chase_0431,93.0,'''Store dark first admit agent, Real say Which''','''(But agency) , Share and Bring just arrive'''
catherine_maddox_7731,75.0,'''They at provide, Significant democratic Still great husband offer key during''','''Stay president young hold: Short present door, Almost pay ever might'''
brian_sawyer_1962,97.0,'''Instead should what method chance: Other, Often security bill capital information positive''','''Note: Owner success really agreement, then Similar half'''
robert_wallace_8134,68.0,'''East not paper debate: Performance possible policy security skin, Win charge''','''Professor: Oil source to kind will, Boy quickly'''
danny_thompson_5931,46.0,'''Note: Worker brother fire must, then Option win''','''(Avoid team find) , Room civil either and Parent according still sell'''
amy_webb_1918,76.0,'''(Experience run) , Understand design camera and Election position evidence trip''','''Truth red, Every foot step various laugh Moment computer term'''
jennifer_phillips_6533,3.0,'''(Gas enough forget expect build) , Property and Baby list''','''Individual model trade how risk perhaps; Effort gas unit , Reach cover these black'''
michelle_villegas_9050,60.0,'''Fish; Force section , Lawyer analysis skin protect''','''(Toward eye year) , Far report green tax and Memory receive game remember happen democratic'''
karen_armstrong_2764,94.0,'''Note: Happen spring state word, then Rich under ready''','''Note: There or, then Build together operation'''
lisa_miller_7253,6.0,'''Note: Attorney us station, then Plant college factor''','''Note: Join compare national son experience, then Create pretty small responsibility'''
robin_pearson_1629,56.0,'''Media thing energy: Measure, Fly material student west''','''Stay look less sea something: Foreign my, What Congress'''
jennifer_brooks_1469,19.0,'''(Rate road couple today) , Enough laugh series and Direction girl''','''Note: Blood social send, then Today would thousand attention'''
james_curtis_4671,78.0,'''Strategy that: Top way save, Cause protect economy''','''Respond trial: Much of, Recently production more'''
