name;username;age;price;comment;summary
Diana Parkin;diana_parkin_7540;95.0;78.1;'''Note: Pariatur est modi; then Atque perspiciatis unde tenetur''';'''Placeat totam quod; Vitae doloremque corrupti ; Quis soluta quos ullam'''
Dr Ashley Thomas;dr_thomas_2438;95.0;75.1;'''Deleniti: Cumque assumenda iure; Rem reprehenderit incidunt molestias similique''';'''Note: Voluptatum debitis; then Ipsam'''
Charlene Patel;charlene_patel_2349;95.0;19.1;'''Consequatur distinctio repudiandae: Incidunt repellat culpa; At debitis mollitia tenetur''';'''Note: Distinctio; then Aut hic harum'''
Dr William Hill;dr_hill_9903;17.0;18.1;'''Debitis; Eligendi animi ; Sunt veritatis qui''';'''Quae libero odit; Fugiat sint natus ; Ad consequuntur'''
Beverley Andrews;beverley_andrews_5579;82.0;81.1;'''Voluptatem; Corporis labore ; Modi vel ex quia iste error''';'''Earum quis praesentium nisi aspernatur; Cumque consequatur Nobis iusto pariatur quam reiciendis'''
Ms Shirley Dixon;ms_dixon_8122;68.0;71.1;'''Note: Mollitia quisquam vel; then Tempore voluptates est nam occaecati''';'''Pariatur; Repellat et minima magnam deleniti ; Vero aspernatur fuga incidunt necessitatibus'''
June Turner-King;june_king_4185;78.0;33.1;'''Sint natus: Nobis; Non omnis delectus''';'''Nulla beatae totam: Vitae quibusdam ratione repudiandae magnam doloribus; Incidunt esse sapiente laborum'''
Vanessa Moran;vanessa_moran_3017;54.0;89.1;'''Est possimus voluptate; Est pariatur pariatur ; Repudiandae sunt eaque ducimus maiores''';'''(Asperiores) ; Doloribus debitis reiciendis quibusdam and Itaque tempora'''
A;ms_begum_0283;19.0;83.1;'''Corporis earum corrupti beatae culpa; Laboriosam Modi vel mollitia enim''';'''A ea; Consectetur cumque sint ; Provident vitae fugiat cupiditate laudantium'''
Mohammad Day;mohammad_day_2966;80.0;67.1;'''Note: Nobis; then Accusamus ex sint quas est dolor''';'''Saepe pariatur fugit veniam pariatur alias; Porro numquam excepturi ex vero ; Consequatur asperiores'''
Mark Parker;mark_parker_1242;37.0;9.1;'''Quia: Architecto sunt assumenda; Ex illum doloremque cumque laborum incidunt''';'''Note: Ipsa nemo numquam; then Ipsam'''
Dale Fowler;dale_fowler_3471;22.0;78.1;'''Note: Aliquid soluta maiores; then Vel deserunt quos''';'''Necessitatibus et; Et harum reiciendis ; Minus repellendus praesentium esse'''
Bryan Wilson;bryan_wilson_0536;77.0;29.1;'''(Occaecati minima minima) ; Animi repudiandae animi and Blanditiis''';'''Note: Sapiente; then Necessitatibus nostrum consequatur exercitationem'''
Tracey Shaw;tracey_shaw_9594;43.0;6.1;'''Laboriosam quo: Quis accusantium nulla; Ratione''';'''(Nesciunt fugiat magnam velit) ; Blanditiis in and Magnam est velit sunt repudiandae'''
Timothy Randall-Clark;timothy_clark_6124;;86.1;'''Hic laboriosam; Delectus distinctio dolores Dolor magni praesentium deleniti earum''';'''Delectus: Quidem impedit excepturi autem; Harum laudantium'''
Mr Charlie Collins;mr_collins_8917;31.0;78.1;'''(Labore fugiat odit) ; Doloremque ad and Mollitia atque dolorem facere''';'''(Voluptatem id maxime tempore enim) ; Laboriosam commodi and Illum aspernatur iste'''
Iain Davies;iain_davies_8390;78.0;16.1;'''Porro provident perferendis eligendi; Voluptates tempora ; Excepturi nisi fuga''';'''Maiores odio perspiciatis: Non consequuntur magnam cupiditate iure; Incidunt necessitatibus'''
Arthur George-Campbell;arthur_campbell_4354;13.0;7.1;'''Libero possimus repellendus: Nobis libero exercitationem quae; Voluptatibus exercitationem tenetur''';'''Consequuntur numquam illum; Voluptate ipsam ; Eaque'''
Mr Simon Davies;mr_davies_4196;51.0;70.1;'''Laboriosam ab; Qui vero dolore numquam Dolorem non maxime''';'''(Excepturi cumque ratione) ; Ut voluptatum expedita and Et iste'''
William Johnson;william_johnson_7523;15.0;3.1;'''(Aliquid beatae quibusdam) ; Ex consequuntur minus and Iste necessitatibus deserunt eius architecto''';'''Temporibus voluptates molestiae voluptates; Occaecati magni vero consequuntur In nisi esse'''
Amelia Anderson;amelia_anderson_2878;15.0;92.1;'''(Consectetur eveniet) ; Officia doloremque distinctio mollitia illum nihil and Quasi ipsam''';'''Nostrum: Aspernatur distinctio amet; Nesciunt optio'''
Stephanie Smith-Watson;stephanie_watson_6386;61.0;63.1;'''Note: Atque quod quia alias; then Omnis eius ducimus modi''';'''Quae temporibus; Architecto debitis Error'''
Mr Sam Kirby;mr_kirby_2978;46.0;54.1;'''Reiciendis vero consequatur optio odio; Possimus perferendis placeat Eligendi''';'''Magni ratione; Natus facilis consequatur Doloremque optio numquam'''
Dr Sean Miller;dr_miller_4747;57.0;23.1;'''Quod repudiandae nisi: Ut; Perspiciatis ratione''';'''Iusto; Recusandae ; Enim ab quidem'''
Brian Nixon;brian_nixon_3191;51.0;58.1;'''(Reiciendis quae) ; Totam est debitis eligendi qui and Unde id cupiditate eos''';'''(Dolorum fuga ad) ; Nostrum repellendus repudiandae sed quas veritatis and Commodi facere quidem ad alias'''
