username	name	rating	salary	score	comment	summary
michael_singleton_8632	Michael Singleton	51.0	22.1	13.2	'''(Receive to) 	 Remember report radio local contain and Happen thousand'''	'''Note: Real wonder	 then Individual'''
bianca_erickson_1820	Bianca Erickson	96.0	2.1	9.2	'''Artist	 Outside describe Anyone'''	'''Power second else; Hit commercial 	 Leave leader lead land suddenly'''
destiny_gray_5770	Destiny Gray	98.0		20.2	'''(Its road season recognize write) 	 Face population rock many friend and Standard'''	'''(Difference in) 	 Stage could and Focus Mr generation growth'''
taylor_combs_9279	Taylor Combs	2.0	31.1	28.2	'''Ever certain special: Number who six	 Include arrive late participant'''	'''Draw recognize sound: Every	 Drive us'''
johnny_cummings_3976	Johnny Cummings	90.0	8.1	84.2	'''(Study discuss newspaper close growth) 	 End consumer work hour manager and Coach fund some local'''	'''Room positive growth: Prevent tonight prepare Mr run deep	 Inside a large safe everything health'''
april_peters_3413	April Peters	67.0	58.1	69.2	'''Note: Bring international case past	 then Style'''	'''Seem two could moment	 Attorney change rather Claim'''
adrian_oneal_6346	Adrian Oneal	43.0	79.1	80.2	'''Operation many drop; Military bar various across 	 Interview will'''	'''Note: This care stuff	 then Perform carry'''
melissa_olson_6849	Melissa Olson	72.0	20.1	32.2	'''Long source; Raise mention thousand new 	 Left experience'''	'''Note: Above movement mind	 then Want relate'''
barbara_adams_7658	Barbara Adams	22.0	89.1	43.2	'''(Common eat provide month assume) 	 Role production talk and Tend recognize'''	'''(Employee full security together) 	 Contain range night and Church thus head'''
tina_martin_2653	Tina Martin	85.0	1.1	42.2	'''Summer manage image set; We wind 	 Room'''	'''Arm nor woman speech floor: Although hear crime economy	 Employee picture'''
crystal_fuller_9869	Crystal Fuller	60.0	100.1	92.2	'''(Ready and himself popular) 	 Firm and Admit low'''	'''Tv human record	 Arm member couple catch With most recent any'''
tanya_harris_6843	Tanya Harris	42.0	98.1	46.2	'''Actually recent: Maintain their police owner	 Game particular'''	'''Become require oil attack	 Guy themselves Often food'''
mark_robinson_5744	Mark Robinson	24.0	12.1	34.2	'''Note: Thought begin require suddenly enough bad	 then Time these everything'''	'''Note: Represent skin statement tonight high	 then Decision defense quickly'''
matthew_hale_4339	Matthew Hale	8.0	29.1	21.2	'''(Age manager high) 	 Something and Well recent seven environmental participant'''	'''Note: Late anyone	 then Scene hand scene instead'''
michael_brewer_6721	Michael Brewer	76.0	25.1	42.2	'''(Growth art him let stuff) 	 City and Crime say'''	'''Add especially south state	 National type Democrat report Mention every apply'''
james_peterson_4234	James Peterson	10.0	2.1	23.2	'''Note: Hold floor claim last	 then Experience such'''	'''Ten society; Small discussion 	 Spring ask sometimes most stop'''
kathy_silva_1517	Kathy Silva	43.0	80.1	98.2	'''(Staff service red determine) 	 Memory perhaps build laugh start fast and Already network'''	'''Note: Sign	 then Charge may note could'''
matthew_burton_6211	Matthew Burton	49.0	52.1	49.2	'''Child the recent ball not: Nothing	 Organization peace teach stand'''	'''Note: Process involve	 then You loss develop sit'''
robert_walsh_0196	Robert Walsh	38.0	44.1	89.2	'''Fund court administration; Pay machine end 	 None never finish'''	'''If act former measure personal	 Popular appear Me'''
taylor_brown_8959	Taylor Brown	93.0	24.1	25.2	'''Note: Return discuss	 then Area will before'''	'''Note: Nature fear kitchen head teacher	 then American better mention'''
