# This is a comment line to skip
username,name,salary,description,message
clarence_long_1323,Clarence Long,54.0,'''Plan benefit soldier: Especially soldier, Second way''','''Able sport eight: Government what fill away, Stop eye short hour'''
matthew_gonzalez_0542,Matthew Gonzalez,37.0,'''(Arm price cold room) , Project force relationship make style artist and Civil push''','''Painting ago current civil, Continue strong eat scene Resource box radio fact thus'''
jenna_chen_1458,Jenna Chen,46.0,'''Blue maintain exist: Home paper reason article so, Throughout kid''','''Represent action name: Myself top budget information, Film more'''
amanda_hughes_2187,Amanda Hughes,,'''Before agent: Staff chair, One floor focus''','''Lose foot agency, Draw it First send although'''
larry_bishop_8504,Larry Bishop,37.0,'''Ask talk along on: Fly later, War book individual''','''(Seat more) , Pattern follow and Page peace'''
isaiah_hughes_7296,Isaiah Hughes,59.0,'''Expert heart; Long girl , Skill husband''','''Note: Authority value hit, then Left its surface tough house floor'''
matthew_thomas_8415,Matthew Thomas,18.0,'''(Country another former) , Skin various and Shoulder star''','''(Call their impact material may party) , Help and Include short'''
charles_brown_5165,Charles Brown,65.0,'''Note: Change entire, then Anyone medical peace summer''','''(Heart own) , Traditional and Media even fear'''
philip_love_7609,Philip Love,18.0,'''Interest; Anyone whose guy , Law''','''(Girl activity) , Official race check south big and Sing next'''
meredith_thomas_2006,Meredith Thomas,53.0,'''Note: Sign far, then Set learn because''','''Note: Most something, then Father authority certainly'''
adrian_george_7306,Adrian George,20.0,'''(Fly fine information) , Impact sense amount country view and Century who shake foreign blood''','''Whatever certainly leave personal the military; Edge college size together , Nothing national significant statement star ok'''
richard_pham_8958,Richard Pham,67.0,'''(Bed article) , Number and Window''','''Group enough appear: Middle current role military hear, Clearly ago begin'''
bob_osborne_2865,Bob Osborne,15.0,'''Note: Management window, then May able establish trouble''','''Heavy per kid: Else party act weight, Clearly price'''
gabrielle_stafford_6748,Gabrielle Stafford,87.0,'''Line beat everyone, Market Keep let''','''Dinner, Must third North future'''
justin_mcdonald_5193,Justin Mcdonald,17.0,'''Figure, Society answer floor modern Treatment star south''','''(Set simply speech will yes firm) , Thank view other and Girl current'''
william_andrews_3666,William Andrews,24.0,'''(Reveal) , Arrive hard and Back reason bed argue''','''Note: Tell number citizen budget fight, then Trade example'''
