username	name	rating	total_count	age	message	description
nicholas_anderson_5415	Nicholas Anderson	50.0	32.1	64.2	'''Peace there give; Understand economy total 	 Actually writer adult any push'''	'''Discussion most: Phone continue	 Admit'''
tonya_warren_1425	Tonya Warren	53.0	3.1	81.2	'''Protect think experience two view likely: Seat	 Employee'''	'''Note: Development	 then Very pattern'''
kristen_campbell_9869	Kristen Campbell	7.0	11.1	100.2	'''(As general family task) 	 On and Factor now baby let'''	'''Issue hand treat religious	 Performance benefit phone Republican mouth Magazine'''
amber_cook_7436	Amber Cook	33.0	19.1	9.2	'''Wide up dream color: Treatment send	 Race'''	'''Note: Human everyone deep	 then Foot because'''
kevin_miller_7861	Kevin Miller	21.0	72.1	43.2	'''Position article finish: Suggest then politics team	 Entire walk lay baby picture deep'''	'''Note: The wall job indeed	 then Bar measure though'''
michael_jackson_2267	Michael Jackson	8.0	23.1	31.2	'''Follow research military; Painting become election 	 Good that despite good camera'''	'''Free nearly program risk: Better response easy power	 Full music walk'''
bradley_gutierrez_2969	Bradley Gutierrez	59.0	10.1	92.2	'''(Use) 	 Son pass focus and Show democratic'''	'''Experience	 Toward serious face water Clear green'''
angela_olson_8891	Angela Olson	65.0	37.1	99.2	'''Tax like very; Important feeling again once pressure majority 	 Individual house identify bring represent'''	'''(Among pressure) 	 Recently billion push and Sister against add name'''
dawn_henry_8356	Dawn Henry	14.0	64.1	55.2	'''Eight economic act memory use about: Congress environment	 Oil majority boy event'''	'''(Use quality government eat) 	 Region and Itself'''
crystal_reynolds_0856	Crystal Reynolds	99.0	74.1	67.2	'''(Fight produce system) 	 Own and Attention eight see'''	'''Note: Many a	 then Reach yes'''
felicia_wagner_1823	Felicia Wagner	3.0	47.1	71.2	'''Natural their medical: Main forget whose	 Individual between once'''	'''Note: Relate	 then Guess give all'''
joseph_andrews_6810	Joseph Andrews	85.0	21.1	19.2	'''Watch visit watch begin: Red	 Hard set firm expert personal'''	'''Note: Drug visit culture	 then Hundred'''
clayton_drake_4780	Clayton Drake	15.0	32.1	56.2	'''(Land production) 	 List brother scene and Here increase throughout well'''	'''(Paper) 	 Later now and Nature laugh rest ago bank'''
fernando_mendez_6991	Fernando Mendez	29.0	48.1	72.2	'''Note: Walk section key simply discover size	 then Arrive now wish really under community'''	'''Girl condition be	 How position particularly Dark always boy'''
nathan_scott_5181	Nathan Scott	72.0	29.1	37.2	'''Skin research; Mr amount north 	 Likely group friend'''	'''Tv military develop cell authority experience	 Again world Fact take space check'''
adrian_moore_5884	Adrian Moore	98.0	98.1	69.2	'''(Stop but story) 	 Always bad heart production and Student leader'''	'''Current whatever: Foreign not	 Become provide in along record help'''
jeffery_rios_5036	Jeffery Rios	41.0	35.1	15.2	'''Almost: Those main	 Spring church push'''	'''Fine notice	 Character modern national arrive But'''
dawn_owens_0455	Dawn Owens	5.0	99.1	18.2	'''Key newspaper car; Live 	 Yeah firm teach try sell'''	'''That activity sound	 Alone year great Put future'''
lisa_williams_6422	Lisa Williams	61.0	62.1	60.2	'''Vote blue think	 If for remain Chance successful assume always'''	'''Nice other spend purpose wear	 Describe keep Senior recent particular'''
jennifer_doyle_3482	Jennifer Doyle	18.0	92.1	4.2	'''Note: Everyone note	 then Rather any'''	'''Tv side believe when research	 Family red without visit day Than each'''
abigail_beck_1110	Abigail Beck	12.0	75.1	34.2	'''Note: Result relate owner	 then Field thus'''	'''City water	 Image Thousand follow'''
denise_summers_3772	Denise Summers	92.0	70.1	19.2	'''Already table about expect score operation	 Establish speak energy Fly rise official continue world'''	'''(Wind) 	 Officer begin particularly finally and Interest'''
bridget_lopez_0221	Bridget Lopez	37.0	61.1	17.2	'''Year building	 Late vote fund Mrs store foreign'''	'''Reality	 Range outside follow Sell'''
cindy_perry_8916	Cindy Perry	54.0	37.1	54.2	'''Population fire itself campaign	 Tree wonder Home woman'''	'''Drop energy	 Shoulder Pick lose perhaps'''
tamara_moody_8221	Tamara Moody	64.0	24.1	28.2	'''(Authority) 	 Little smile doctor hundred finally and Rate maintain'''	'''(Audience necessary born last will and) 	 Personal the stay small and Part southern machine impact'''
micheal_daniels_8632	Micheal Daniels	5.0	84.1	20.2	'''State risk its; Ok rest attention 	 Understand then him'''	'''Note: Specific	 then Everything'''
mason_simpson_8642	Mason Simpson	29.0	71.1	71.2	'''Note: Tax let	 then On traditional'''	'''Piece goal glass	 Either wish blue walk Pm economy'''
melanie_rose_7710	Melanie Rose	49.0	8.1	81.2	'''Stock travel table; Perform line 	 By fear real officer hit effect'''	'''Final all simple police bill; Strategy film method 	 With bar'''
joseph_md_9556	Joseph Ho MD	65.0	86.1	25.2	'''(Western do assume focus) 	 Behavior and But'''	'''(Ground area) 	 Beat similar suffer and For sure'''
deborah_black_8517	Deborah Black	83.0	53.1	8.2	'''Land participant anything hear doctor author: Trip set	 Between though inside'''	'''Final agency citizen	 Choice view without Charge show more'''
