# This is a comment line to skip
username	score	salary	note	summary
dr_phillips_7749	34.0	90.1	'''Note: Explicabo voluptas modi a architecto	 then Repellat aliquid nemo et at'''	'''Eum amet; Occaecati accusantium et dignissimos ex 	 Aperiam expedita quaerat eos'''
mr_ford_6104	78.0	26.1	'''At et: Repudiandae quas est non voluptates	 Quod fuga dolor explicabo'''	'''(Perferendis expedita eveniet quas molestias) 	 Voluptatibus dolorem and Vero'''
lorraine_moran_2666	80.0	13.1	'''Note: Soluta at minus	 then Est quibusdam'''	'''(A earum recusandae id) 	 Voluptas and Sunt dolorum voluptatum non'''
anna_harrison_8448	89.0	99.1	'''(Similique et rem id voluptate occaecati) 	 Ratione voluptates corrupti and Dignissimos in vero provident'''	'''Perferendis quidem adipisci impedit: Vero praesentium eos quasi	 Nemo'''
louis_walton_0765	84.0	94.1	'''Note: Consectetur autem optio rem	 then A non animi necessitatibus'''	'''Note: Tenetur soluta iure enim culpa	 then Rerum iste'''
leigh_lewis_6395	80.0	77.1	'''Note: Illo debitis	 then Velit reiciendis dolores'''	'''(Ab nisi) 	 Quos repellendus and Eius modi inventore'''
neil_skinner_7266	59.0	75.1	'''Doloremque enim: Reprehenderit illum voluptas inventore	 Beatae molestias'''	'''Nulla tenetur deserunt officia	 Deleniti illo Id voluptatum quas quisquam'''
hannah_burton_5586	25.0	76.1	'''(Rem) 	 Consectetur omnis fugiat and Iste consequatur'''	'''(Consequuntur blanditiis saepe perferendis cumque cum) 	 Eius aliquam illum and Ipsam laboriosam exercitationem rerum voluptatibus'''
dr_palmer_1788	65.0	41.1	'''(Reprehenderit quibusdam maiores a) 	 Commodi and Ea animi veniam at eligendi vero'''	'''Note: Accusantium	 then Dignissimos'''
mr_roberts_9484	36.0	14.1	'''Note: Perspiciatis quo odio sint possimus adipisci	 then Reiciendis iure nisi'''	'''Impedit aperiam aspernatur; Perspiciatis similique labore 	 Molestias dolores ipsum'''
mr_clark_2971	38.0	7.1	'''(Odio) 	 Dicta vero and Tempora explicabo'''	'''(Explicabo qui) 	 Mollitia harum minus and Odit voluptatum aspernatur quia'''
miss_james_4233	39.0	94.1	'''Sunt quas	 Libero qui dignissimos Deleniti quis delectus sequi dignissimos'''	'''Suscipit deleniti possimus: Voluptates aspernatur	 Aut adipisci odit perferendis'''
beverley_flynn_6824	68.0	62.1	'''Quisquam temporibus; Aspernatur ratione accusamus 	 Amet dolore numquam'''	'''Incidunt ratione rem	 Recusandae fugit Deserunt placeat praesentium'''
jake_lee_1117	29.0	56.1	'''Nostrum minima nemo; Harum quaerat 	 Qui provident expedita inventore quibusdam'''	'''Ad corrupti adipisci pariatur neque sequi ut; Cupiditate autem 	 Aperiam magnam ipsam'''
mr_stevenson_2056	53.0	71.1	'''Numquam maiores accusamus: Optio dicta	 Soluta non harum'''	'''Soluta vero quos; Optio qui nisi consequatur temporibus 	 Voluptas aperiam'''
jamie_gardiner_8373	9.0	23.1	'''(Possimus) 	 Atque consequuntur nisi and Dolor magni quis rerum culpa'''	'''Voluptatum eaque neque ut: Provident suscipit quisquam	 Soluta voluptatem hic'''
angela_lee_1865	56.0	40.1	'''In quisquam magni	 Dolorum ab dolore Dolores magnam quasi neque nobis id'''	'''(Modi) 	 Velit nobis and Qui aliquam nobis'''
mohammed_gordon_1006	35.0	20.1	'''(Atque quod) 	 Provident eligendi and Dicta doloremque dignissimos omnis iure modi'''	'''(Corporis quod) 	 Ex quod corporis eum officiis and Ratione quisquam'''
liam_holmes_3920	96.0	17.1	'''(Quaerat) 	 Illum consequatur qui ab and Soluta ullam'''	'''Sapiente laudantium fugit omnis quasi	 Reiciendis dignissimos minus Minus illum quae'''
leigh_dawson_7992	98.0	70.1	'''Note: Facilis facilis quo nisi	 then Id porro'''	'''Pariatur: Nostrum nihil nihil eaque optio soluta	 Architecto soluta maxime'''
amanda_hunt_1688	80.0	90.1	'''(Architecto) 	 Necessitatibus sint cupiditate impedit and Debitis quos inventore beatae'''	'''(Dicta itaque) 	 Provident tempora and Cumque'''
lydia_hill_8126	91.0	49.1	'''Note: Mollitia sit ratione	 then Dolores sit minima in'''	'''Dolorem laudantium non error facilis	 Fuga possimus Ducimus laboriosam voluptatibus odio quae'''
christine_hartley_2324	6.0	94.1	'''Sapiente quisquam: Nobis asperiores	 Non cupiditate a consequuntur voluptatum'''	'''Nesciunt ducimus; Sed 	 Rem dolor'''
