username,salary,score,price,comment,remark
dominic_hudson_7997,90.0,67.1,28.2,'''Sequi excepturi repudiandae consectetur, Doloremque et quod sunt Repellat iure nemo''','''Note: Voluptatum repudiandae autem error, then Porro omnis ratione quisquam quod'''
barry_north_8031,49.0,84.1,44.2,'''Sapiente sunt; Nam , Quae officiis''','''Sit: Voluptatibus odit consequuntur, Suscipit possimus et sunt'''
mr_barnett_3443,36.0,35.1,52.2,'''(Quae) , Esse quidem and Voluptas iste perferendis''','''(Labore occaecati consequatur) , Enim soluta iusto and Veniam in iste illo iusto'''
francesca_johnson_8043,3.0,68.1,39.2,'''(Necessitatibus fugit voluptates nam) , Iusto deleniti and Placeat ut illo''','''Illo magnam dolores soluta quidem, Tenetur deserunt veritatis Mollitia laudantium quasi mollitia aperiam ex'''
diana_long_5514,73.0,92.1,40.2,'''Note: Iste possimus, then Ab dolorum sapiente aliquam''','''Iste nam: Ipsam reiciendis at asperiores, Magni ab occaecati'''
lee_rowe_6692,47.0,28.1,70.2,'''Note: Adipisci sed, then Nemo cum quis quidem molestias''','''Id vitae, Ut itaque Autem nihil occaecati'''
joe_porter_9560,72.0,35.1,27.2,'''Note: Ducimus quisquam ex quisquam, then Quaerat modi modi ipsam''','''(Nisi asperiores rem) , Officia delectus aliquid and Maiores ullam maiores'''
billy_cooper_6959,37.0,21.1,92.2,'''Excepturi: Aut, Sed hic molestiae''','''Dolore; Quod vitae , Consectetur quia'''
mathew_james_1681,11.0,59.1,63.2,'''(Itaque aspernatur voluptate minima ut similique) , Omnis ratione dolore and Minus rem numquam quidem''','''Debitis autem doloremque, Debitis eum Laborum delectus voluptates maiores in'''
louise_spencer_7293,9.0,2.1,81.2,'''Dicta officiis, Dignissimos Architecto autem omnis''','''(Libero dolores quis cumque maiores itaque) , Quod assumenda and Magnam quas'''
liam_williams_4802,45.0,33.1,10.2,'''Aut enim, Omnis autem dicta Assumenda pariatur''','''Facilis nam molestias: At, Mollitia minima'''
mr_wilson_3503,56.0,42.1,95.2,'''Quisquam dignissimos illum; Laudantium atque , Neque''','''(Molestias mollitia fuga) , Fuga ut corrupti voluptate and Culpa'''
mr_hill_2721,25.0,52.1,30.2,'''(Est amet ipsa) , Ipsum aperiam qui sequi and Est expedita magni''','''Est; Eaque magnam ex , Consectetur quidem laboriosam'''
amanda_williams_4280,7.0,100.1,39.2,'''Adipisci dolores eaque fugit odio ea; Magni , Accusamus magnam tempore''','''Eveniet tenetur eos; Praesentium dolor , Eveniet'''
bruce_smith_7408,60.0,87.1,54.2,'''Corporis itaque; Voluptates natus sit est expedita earum , Voluptas dolor molestiae dolores praesentium''','''Note: Officia ad, then Similique nisi pariatur cupiditate est'''
marian_giles_2749,61.0,89.1,14.2,'''(Veritatis incidunt veritatis) , Perspiciatis ipsam facilis porro perspiciatis and Nobis nesciunt eveniet quia iste''','''Atque eligendi occaecati earum: Quaerat omnis laboriosam cumque, Consequatur voluptatum'''
liam_graham_2790,2.0,38.1,9.2,'''Minima; Unde nisi , Sunt totam''','''Assumenda; Necessitatibus molestias , Est facilis'''
dean_jenkins_3133,53.0,38.1,93.2,'''Eius reprehenderit, Quod beatae laborum Vero''','''Note: Aliquid, then Sequi debitis eaque repellendus sit'''
alison_roberts_0412,46.0,52.1,88.2,'''Est impedit: Beatae molestias iste laborum dolore maxime, Voluptatem praesentium nam illo ex''','''(Quaerat molestiae labore perferendis illum) , Voluptatum quos aliquam and Ipsa numquam'''
alexandra_carroll_6674,52.0,100.1,23.2,'''Note: Exercitationem, then Temporibus''','''Note: Repellat vitae veniam non perferendis laborum, then Fugit'''
damian_dale_9894,86.0,42.1,81.2,'''Accusantium: Modi ducimus, Odio expedita''','''Repudiandae ex sit; Suscipit molestias dolorum eligendi eius consequuntur , Aut provident'''
leonard_parkes_1495,72.0,2.1,92.2,'''(Placeat vel commodi quibusdam) , Voluptas reiciendis maiores and Accusamus maxime''','''Repudiandae voluptatibus; Ipsam sunt at earum , Accusamus labore repudiandae'''
josephine_webster_9330,56.0,70.1,96.2,'''Note: Tempora, then Explicabo dicta''','''Note: Beatae quasi soluta, then Velit tenetur temporibus'''
henry_walker_2830,,14.1,34.2,'''Note: Deserunt deserunt, then Tenetur praesentium neque nemo''','''Note: Id maiores eius, then Aliquam inventore'''
