username,name,salary,message,note
carl_fraser_1662,Carl Fraser,22.0,'''Autem magni perferendis quia: Hic illo fugit, Fugit doloribus rem rerum sed numquam''','''Note: Expedita esse eos, then Nulla eaque'''
anthony_hughes_5940,Anthony Hughes,54.0,'''Iusto dolorum doloribus nostrum earum odit: Saepe corrupti ipsum cum eum recusandae, Molestias iste doloribus''','''Cupiditate: Labore quam iusto laudantium repudiandae, Dignissimos doloribus repellat autem cum corrupti'''
ronald_martin_0988,Ronald Martin,75.0,'''Note: Dignissimos, then Ipsum velit''','''Note: Error sapiente, then Optio nisi'''
dr_walters_4791,Dr James Walters,88.0,'''Iure nisi; Velit maiores , Rerum delectus earum itaque occaecati enim''','''Note: Optio adipisci, then Similique'''
timothy_ellis_9120,Timothy Ellis,14.0,'''Note: Ipsam aliquid totam, then Ut quisquam voluptatum repellendus laudantium''','''Aut saepe nihil; Accusantium dolores tempore , Ipsa aliquid aperiam quos'''
sophie_goodwin_0717,Sophie Goodwin,12.0,'''Sint voluptatum necessitatibus praesentium aperiam; Quasi , Mollitia suscipit est deleniti totam''','''Autem; Excepturi quo , Corporis dolorem'''
mohammed_jones_4272,Mohammed Shaw-Jones,96.0,'''(Vitae incidunt) , Nihil eos and Quia inventore quisquam modi''','''Officia libero: Architecto magni, Ea laboriosam praesentium'''
jamie_harris_7630,Jamie Harris,86.0,'''Note: Id similique iste similique quidem dolore, then Cupiditate aliquid''','''Earum, Unde dolorem libero eligendi Deleniti exercitationem fugit'''
toby_hayward_5135,Toby Hayward,72.0,'''Blanditiis error dignissimos nisi occaecati quia, Commodi similique quod Occaecati repellendus corporis''','''Perferendis aperiam, Nesciunt magni Aliquam natus totam officia'''
miss_murray_2922,Miss Charlotte Murray,61.0,'''(Est magnam) , Eos at fuga voluptas fuga and Dolores voluptates deserunt''','''(Labore delectus) , Cum and Dolores iusto'''
rosie_pickering_6271,Rosie Pickering,74.0,'''Note: Officia cum voluptatibus, then Fugiat non temporibus''','''Note: Temporibus porro, then Dolorum dolorum rem nulla'''
declan_giles_3433,Declan Giles,27.0,'''Note: Architecto, then Repellat''','''Aut dicta quasi: Autem exercitationem occaecati, Deserunt corrupti omnis'''
ms_patel_5209,Ms Georgina Patel,82.0,'''Note: Ea dolor, then Vero''','''Explicabo temporibus, Facere in unde Quia ad autem dolor doloremque'''
