username,name,rating,score,review,description
anne_payne_6554,Anne Payne,27.0,1.1,'''(Libero unde beatae illum) , Quidem dignissimos similique and Odio odio maxime aliquam quaerat''','''Accusamus maxime sint: Totam voluptatum, Ipsa in'''
roy_jackson_6127,Roy Parkin-Jackson,88.0,71.1,'''Note: Quo pariatur blanditiis fugiat quidem quo, then Sit''','''Note: Nostrum cumque praesentium atque esse nesciunt, then Magni nemo'''
dr_smith_5166,Dr Aaron Smith,34.0,86.1,'''(Unde consequuntur beatae) , Itaque rem porro and Totam nemo quibusdam voluptates nesciunt''','''Ullam nulla, Molestiae cupiditate quod Accusantium necessitatibus maiores'''
graham_martin_1286,Graham Reed-Martin,1.0,82.1,'''Note: Minima maiores dolorum reprehenderit recusandae, then Vero''','''Numquam distinctio: Consequatur nisi, Necessitatibus'''
hugh_white_0455,Hugh White,60.0,32.1,'''Note: Excepturi, then Qui nesciunt nesciunt''','''Magnam veniam, Sit iusto totam sunt Omnis'''
francesca_lewis_3594,Francesca Lewis,22.0,71.1,'''Sequi eum corrupti pariatur fugit, Vel natus Provident facilis iusto''','''Totam dicta sed vel ipsam; Commodi dolor reprehenderit asperiores , Iste voluptatem voluptatum'''
neil_spencer_8840,Neil Richardson-Spencer,90.0,85.1,'''Qui; Corporis fugit , Minima possimus expedita ipsam quos officia''','''(Totam) , Quo veniam eius perspiciatis ad and Quia odio soluta'''
anne_bradshaw_6145,Anne Bradshaw,63.0,7.1,'''Note: Similique eum rem incidunt, then Quos aliquid modi''','''Quisquam iste: A consectetur, Harum aspernatur blanditiis modi delectus soluta'''
vanessa_jones_5471,Vanessa Jones,97.0,60.1,'''Nostrum ex: Ab nostrum consequuntur ipsam sint, Veritatis unde saepe consequatur suscipit''','''Note: Sequi suscipit, then Voluptates voluptatum'''
louis_baker_1355,Louis Baker,57.0,91.1,'''Rerum veniam illo, Expedita voluptatibus modi Consectetur tempora''','''Temporibus quia; Maxime pariatur , Eos quos labore eaque'''
jayne_cunningham_8267,Jayne Cunningham,78.0,76.1,'''Quam deleniti eveniet dolorem: Placeat animi suscipit minima animi dignissimos, Non labore nobis''','''Dolorem dolores, Adipisci quibusdam totam Ipsam consequuntur'''
