# This is a comment line to skip
username;salary;price;summary;review
mr_lord_0176;84.0;23.1;'''Explicabo asperiores aut officia: Provident sapiente; Adipisci''';'''(Minima quibusdam) ; Voluptatem illum voluptatum accusantium quia voluptate and Molestiae quam vero'''
martin_wilkins_5579;51.0;99.1;'''Note: Ipsam beatae nostrum impedit; then Nulla''';'''Molestias magnam quo aliquam: Nemo fuga odit exercitationem; Commodi adipisci et dolor voluptas'''
craig_holmes_7236;44.0;71.1;'''Nulla labore delectus dicta: Eius repudiandae id error; Ducimus ut quo magnam modi odit''';'''Blanditiis nam; Voluptates Dolores quidem perspiciatis enim'''
nicholas_lee_9850;16.0;29.1;'''Note: Voluptates voluptatem perferendis impedit qui; then Inventore ad numquam''';'''Ab quas; Error doloremque minus ; Distinctio eius'''
clifford_hayes_5930;;41.1;'''Ea; Velit quaerat unde minus ; Iusto itaque''';'''Note: Sed quis voluptate alias; then Animi non odit'''
holly_griffiths_8291;27.0;34.1;'''(Excepturi nam sunt pariatur) ; Nisi ratione and Omnis''';'''Accusamus velit aperiam inventore; Enim nemo Minus'''
miss_neill_1176;92.0;;'''(Eligendi eum) ; Dicta tenetur and Nobis nobis aliquam dolor eligendi adipisci''';'''Veritatis sequi dignissimos est; Incidunt alias ; Voluptas libero magnam'''
shane_cross_3144;87.0;6.1;'''Nostrum sint velit; Ut ; Impedit laborum fugiat''';'''Omnis officiis facere impedit; Necessitatibus Nam dignissimos fugiat'''
declan_brown_2960;99.0;45.1;'''Note: Repellat repellendus; then Recusandae excepturi quasi''';'''Note: Dolore omnis iusto; then Alias fuga harum'''
mr_parkes_4756;21.0;96.1;'''(Accusantium itaque) ; Provident necessitatibus and Totam ad corrupti quibusdam eum optio''';'''Molestias odit ipsam: Quod; Facilis neque maxime'''
dawn_ball_7651;66.0;8.1;'''Unde molestiae nostrum soluta: Eos unde provident; Aliquam soluta eius''';'''Note: Repudiandae; then Reprehenderit'''
elliott_holden_8354;24.0;37.1;'''Non dicta modi; Placeat placeat ; Deleniti id nostrum necessitatibus in''';'''(Inventore eius quos expedita id) ; Ex aliquam in pariatur and Asperiores esse'''
dorothy_jones_2678;75.0;46.1;'''Voluptatibus quam tempora saepe fugiat: Occaecati fugiat laboriosam occaecati veritatis; Magnam''';'''Note: Velit nisi id; then Reiciendis error ad accusamus'''
glenn_butler_8077;18.0;6.1;'''Consequuntur quis excepturi; Porro veritatis voluptas Distinctio fugiat autem fugit''';'''(Unde nostrum) ; Officia cupiditate laborum and Eos debitis tenetur'''
luke_hunt_1675;10.0;99.1;'''Sunt; Fugiat quam nisi neque Iure hic''';'''Fuga maxime error et expedita est; Perspiciatis provident expedita tempore Voluptas ipsa ratione'''
kirsty_griffin_9051;11.0;36.1;'''Note: Excepturi delectus; then Tempore laudantium vitae perferendis''';'''(Nesciunt alias quasi eveniet) ; Perferendis fuga ad and Neque animi quisquam'''
duncan_cook_3692;84.0;15.1;'''Non architecto; Saepe labore ; Animi quia voluptate''';'''Doloremque accusantium mollitia necessitatibus: Blanditiis distinctio ea atque; Molestias quod illo laborum'''
sian_wood_0767;25.0;34.1;'''Voluptates nemo voluptas laborum labore; Exercitationem Voluptas nesciunt ex atque neque labore''';'''Dignissimos fugit iusto; Inventore officia nesciunt Accusamus quo eaque aut'''
dr_evans_2415;25.0;78.1;'''Dignissimos corrupti: Ipsum quis nulla; Debitis tempore occaecati consequatur''';'''Officiis aperiam iusto vitae; Praesentium ipsam consequuntur alias ut ; Illum nihil dolorem atque dicta'''
kirsty_waters_1418;54.0;46.1;'''Natus; Nam delectus ; Quibusdam architecto''';'''(Error laudantium) ; Libero quisquam and Autem doloremque'''
mr_gould_5809;7.0;71.1;'''Praesentium; Occaecati quae voluptate quasi Suscipit reprehenderit facere fugit''';'''Note: Fuga iusto eligendi nesciunt quaerat saepe; then Sint ipsum rerum magni enim'''
mrs_bond_6642;56.0;69.1;'''Note: Mollitia vitae; then Aliquid aspernatur''';'''Error nisi: Eveniet praesentium quibusdam; Porro'''
dr_brooks_8234;28.0;30.1;'''Porro doloremque: Necessitatibus; Occaecati''';'''Molestias nihil: Distinctio fugiat laborum tempora saepe pariatur; Odit nihil aspernatur'''
neil_storey_1528;61.0;41.1;'''Ad quod officiis: Id deserunt; Reprehenderit''';'''Consequuntur quas at quas; Esse ducimus Maiores suscipit'''
dr_connor_3412;8.0;91.1;'''Note: Provident nisi sit perspiciatis veritatis nesciunt; then Est qui''';'''(Ad tempore) ; Eveniet aperiam and Amet'''
linda_woods_0375;98.0;86.1;'''Neque quibusdam; Iusto Veniam illo ducimus provident ut''';'''Culpa; Nihil eligendi eum ; Sunt'''
phillip_lee_2862;86.0;7.1;'''Ab saepe distinctio consequuntur voluptatibus inventore; Voluptate similique iusto ; Odit iure nisi''';'''Aliquid soluta aliquam quaerat velit; Repudiandae dolorum ; Cumque'''
jeremy_chapman_3542;67.0;28.1;'''Explicabo veritatis quae provident vel; Et dolorum maxime occaecati Voluptas nam''';'''Note: Consectetur excepturi provident delectus; then Ad assumenda'''
miss_gibbs_7681;49.0;49.1;'''(Eligendi eum consectetur quo accusamus) ; Optio perspiciatis iusto and Ratione aspernatur doloremque numquam delectus''';'''Soluta a; Dolores reprehenderit eveniet adipisci ; Minima architecto dicta numquam'''
kathleen_mason_2001;27.0;74.1;'''Recusandae: Harum aliquam quis; Voluptatem optio ad maiores''';'''(Praesentium) ; Laudantium perspiciatis ab velit and Nulla cumque natus quisquam'''
