username;name;score;review;note
jemma_henderson_1067;Jemma Henderson;8.0;'''Note: Voluptate maiores inventore; then Cupiditate impedit''';'''Itaque tenetur mollitia unde quo; Laudantium quis quam ; Corporis nam quos'''
joseph_higgins_6096;Joseph Higgins;20.0;'''Note: Cumque nesciunt; then A placeat''';'''Ipsam vitae: Repudiandae dicta quis perferendis; Nam tempora'''
robert_adams_6874;Robert Adams;74.0;'''Ducimus; Voluptatibus fuga ; Quibusdam nam''';'''(Optio natus) ; Ullam voluptatem culpa and Laboriosam'''
dr_bradshaw_4330;Dr Pamela Bradshaw;7.0;'''Note: Sapiente doloremque labore; then Asperiores''';'''Note: Magni modi eum cum occaecati; then Fuga possimus'''
keith_mills_0855;Keith Mills;5.0;'''Note: Molestiae; then Consequuntur''';'''Consequuntur cum; Ea numquam accusantium voluptatibus impedit eum Veniam consequatur'''
karl_dennis_1141;Karl Dennis;35.0;'''(Architecto quod) ; Accusantium and Nam eum repellat esse corporis est''';'''Occaecati nisi debitis; Illo aliquid ipsa blanditiis Accusantium doloribus'''
stephanie_hicks_8017;Stephanie Hicks;54.0;'''(Numquam saepe) ; Laudantium and Excepturi quas suscipit''';'''Eveniet; In ad dolor dicta ; Ipsa sed impedit nulla autem'''
jane_smith_3118;l;51.0;'''Aperiam impedit aut aliquid; Ut vitae perferendis asperiores quia ; Dicta voluptatem fuga''';'''Note: Id qui; then Qui dicta voluptatibus'''
mr_chapman_7128;Mr James Chapman;62.0;'''(Iusto cumque quaerat ipsa repellat) ; Fuga and Perspiciatis consequuntur''';'''Note: Sapiente exercitationem natus; then Eos enim'''
sally_ross_9412;Sally Ross;51.0;'''(Pariatur) ; Fugiat ullam and Aut aspernatur''';'''Omnis atque: Vitae aut dolorum molestias minima; Magnam aperiam'''
janice_johnson_6387;Janice McCarthy-Johnson;71.0;'''(Qui blanditiis) ; Enim et and Corrupti dolores''';'''Quos; Eum quo Cupiditate praesentium ad perferendis enim cum'''
gavin_hayward_8020;Gavin Brown-Hayward;69.0;'''(Incidunt nobis veniam voluptate asperiores voluptatem) ; Molestias quibusdam praesentium necessitatibus officia minus and Quisquam tempora inventore''';'''Odit reprehenderit nesciunt: Beatae provident nihil molestiae; Autem nemo'''
dr_price_0679;Dr Tom Price;42.0;'''Quis: Dolor ab ad; Incidunt ratione''';'''(Quod) ; Itaque facere saepe and Laborum'''
