# This is a comment line to skip
username	total_count	review	summary
miss_norris_3066	9.0	'''(Perferendis deserunt) 	 Iusto expedita and Vero voluptate ratione'''	'''Consequatur earum dolor necessitatibus porro explicabo	 Minima mollitia Perferendis a nemo dicta'''
frederick_daniels_8755	52.0	'''Aspernatur iusto exercitationem assumenda	 Corrupti Labore eos'''	'''Corporis illo consectetur voluptas; Sed quam ullam 	 Rem modi quibusdam'''
sylvia_cook_9878	46.0	'''Libero ipsa dignissimos nostrum aut; Necessitatibus dolorum aliquam blanditiis 	 Commodi consequuntur delectus'''	'''Aut harum numquam adipisci quam fuga	 Rem et Iure recusandae accusantium'''
julia_watts_2559	2.0	'''(Eveniet corporis temporibus) 	 Error and Rerum'''	'''Consectetur cum; Quaerat sed officiis 	 Ullam'''
martin_collins_8181	32.0	'''Note: Ea reiciendis autem delectus	 then Voluptas facere'''	'''Note: Quaerat dolore	 then Quisquam cumque'''
gary_powell_1486	24.0	'''Id debitis expedita; Ratione sunt eos 	 Pariatur'''	'''Ab at voluptatibus	 Veniam Voluptate repudiandae quas qui'''
dr_hussain_5982	81.0	'''Occaecati consequatur nulla; Similique consequuntur in maiores sapiente non 	 Dolorem doloremque molestias nihil neque mollitia ullam'''	'''Ex ipsam ratione magnam eaque; Sequi 	 Ullam minima'''
callum_bray_7552	81.0	'''Note: Provident rerum	 then Quos facere'''	'''(Esse quasi labore) 	 Ex veritatis and Dolorem id quos pariatur dicta'''
mrs_cox_6346	12.0	'''Note: Animi omnis culpa	 then Iste vitae beatae dicta'''	'''Note: Molestias ducimus	 then Rerum provident maiores hic'''
georgina_palmer_2939	10.0	'''Error velit placeat; Consequuntur magnam 	 Recusandae maiores tenetur repellat'''	'''Ea dignissimos: Commodi eos et ut	 Itaque aliquam sint'''
paul_harris_3413	57.0	'''Qui veniam voluptatibus	 Beatae iusto quidem nemo Aliquid aliquam'''	'''Note: Repellat eveniet autem	 then Unde'''
richard_newton_2431		'''Soluta quia	 Animi laudantium magnam fugit Perspiciatis voluptatum inventore'''	'''Quas pariatur occaecati: Porro dolore tenetur voluptatum	 Reprehenderit cum eligendi'''
