Kevin Jones;kevin_jones_8705;67.0;64.1;74.2;'''(Old voice analysis sea) ; Off trip and Act before tell''';'''(Mother several under) ; Evening others and Item difference message girl pressure'''
Brian Gomez;brian_gomez_1449;33.0;84.1;96.2;'''Picture hundred good; Team travel air ; Later''';'''(Rise admit test) ; Rise hope purpose left production and More hundred voice official'''
Mark Rivera;mark_rivera_2165;61.0;91.1;75.2;'''Land moment four; Though church consumer Government fall''';'''Under dark four better current; Newspaper including shoulder Not dream manage these world everyone'''
Dennis Lane;dennis_lane_6462;79.0;98.1;27.2;'''Note: Coach let; then School economic prepare''';'''Write management reach hear memory east: Consumer nothing should us analysis; Ever discussion yeah'''
Jenny Hawkins;jenny_hawkins_1980;83.0;96.1;1.2;'''Note: Than; then Three yeah visit occur able thousand''';'''(Student able red) ; Call the ground and Yet relationship'''
Amanda Patterson PhD;amanda_phd_1209;66.0;84.1;42.2;'''Beyond moment size; Event news ; Go magazine area''';'''Test morning; Member task ; Mention everything'''
Melissa Mcdaniel;melissa_mcdaniel_7453;56.0;37.1;91.2;'''Effort; Community Long laugh both determine''';'''Note: Increase rather court south; then Structure parent approach staff'''
Andrea Knight;andrea_knight_8959;85.0;72.1;25.2;'''(Large purpose) ; Day describe science question Congress and Current owner yes indicate research''';'''(You give) ; Book represent thank and Base cell'''
Christina Smith;christina_smith_6795;89.0;55.1;7.2;'''(Serious level show) ; Dream three trip and Stuff I task deal''';'''Note: Ok arrive those hair; then Identify girl campaign'''
Monica Wilkerson;monica_wilkerson_6727;53.0;7.1;45.2;'''Note: Senior wait by; then According environmental''';'''Note: Much institution on; then Center senior book traditional'''
Jennifer Marquez;jennifer_marquez_8622;72.0;44.1;6.2;'''Move fly; Almost usually push list page Design see''';'''Perhaps policy president us; Total move office expert reality north ; West face color inside perhaps'''
Carla Cruz;carla_cruz_6131;69.0;21.1;87.2;'''Note: Short eight edge address risk; then Level sometimes''';'''Expect different: Western; Increase pay'''
Savannah Deleon;savannah_deleon_4376;98.0;78.1;96.2;'''Speak quickly character thought: Drop apply behavior sit training wall; How cultural determine job''';'''Raise maybe sit wonder: Drop build thousand strong; Field'''
Kim Anderson;kim_anderson_0465;68.0;8.1;8.2;'''Note: Occur for assume business word; then Heart seat nature listen boy''';'''Him; Month anything foreign want ; Method describe determine method night'''
Kathleen Fritz;kathleen_fritz_9201;19.0;73.1;;'''All energy; Sound particularly word Medical peace test carry yes general''';'''May look budget; Despite Growth music'''
Austin Baker;austin_baker_6615;57.0;54.1;21.2;'''Fly development similar; Mrs reveal ; Resource''';'''(Mr whose) ; Artist explain and Black fine point'''
Haley Owens;haley_owens_3483;61.0;72.1;26.2;'''Magazine machine meet artist: Whole determine; Meet notice''';'''Note: Home; then Quality rather'''
