Dr Diane Harper;dr_harper_4558;84.0;67.1;'''(Dolorum odio in quisquam molestiae) ; Libero ipsa consectetur maxime and Dolores illum''';'''Vitae in: Soluta provident inventore; Omnis delectus exercitationem blanditiis'''
Frank Andrews;frank_andrews_1892;74.0;75.1;'''(At magni) ; Distinctio et suscipit and Itaque ut''';'''Optio: Nobis est; Dicta ut totam facere'''
Sam Price;sam_price_2433;79.0;82.1;'''(Nisi blanditiis tempora) ; Nihil quo autem and Facilis porro ullam odio molestias sapiente''';'''Distinctio temporibus: Modi odit possimus; Odit suscipit'''
Phillip Cook-Rogers;phillip_rogers_4353;2.0;24.1;'''Consectetur omnis omnis inventore minima accusantium; Ipsam similique iure Pariatur beatae corrupti laborum''';'''Voluptate iusto ab: Eveniet est velit; Corporis'''
Ms Hannah Phillips;ms_phillips_0949;46.0;47.1;'''Nisi vel; Possimus eius ; Quas dicta expedita ipsam''';'''(Sed minus) ; Pariatur ex quia fugiat reprehenderit and Sint excepturi ratione'''
Amelia Nelson-Field;amelia_field_3670;100.0;27.1;'''(Delectus quibusdam nam) ; Fuga natus and Explicabo quod''';'''Illo voluptatum voluptatum blanditiis atque: Placeat laborum; Alias laudantium veniam'''
Mathew Smith;mathew_smith_3595;23.0;93.1;'''(Ipsa reiciendis) ; Exercitationem cupiditate minima hic cum and Occaecati laborum distinctio officiis''';'''Magnam necessitatibus at; Temporibus earum Suscipit sed illum'''
Joshua Jones;joshua_jones_4293;57.0;87.1;'''Labore: Amet similique libero quisquam eius; Et ex hic consequuntur''';'''Note: Animi nulla esse; then Iusto minima'''
Mr Joel Jones;mr_jones_4165;52.0;59.1;'''Note: Dignissimos at; then Consectetur nemo recusandae earum excepturi voluptates''';'''Magni amet veniam: Quam corporis ullam; Corporis fugit delectus'''
Connor Evans;connor_evans_1495;54.0;21.1;'''Animi; Dolore Aliquam''';'''Occaecati quidem; Officiis quae Eaque esse'''
Elizabeth Hussain-Thorpe;elizabeth_thorpe_1494;7.0;65.1;'''Facere ducimus; Voluptatem recusandae Placeat molestiae''';'''Voluptatibus; Assumenda est Perferendis quaerat'''
Ronald Palmer;ronald_palmer_2719;24.0;;'''Delectus maxime sint; Similique explicabo cum molestias tenetur hic ; Nesciunt modi voluptas laudantium architecto''';'''Amet nisi distinctio veniam: Quis soluta occaecati maiores; Corporis placeat nemo velit'''
Anna Chapman-Grant;anna_grant_0129;82.0;77.1;'''Cumque provident quisquam; Sunt praesentium earum ; Nihil''';'''Rem nisi illo; Deserunt illo ; Enim'''
Sarah Lord;sarah_lord_7739;24.0;9.1;'''Voluptatibus eius; Aperiam atque sapiente Incidunt modi ea quidem voluptates veritatis''';'''Placeat vitae delectus quam assumenda reprehenderit: Deleniti velit nobis deserunt; Nam neque'''
l;emma_north_5859;91.0;11.1;'''Cumque repudiandae eos alias ut vero; Id ipsam suscipit Nesciunt''';'''Laboriosam vero consectetur molestiae quos cupiditate; Perferendis eaque laborum ; Maxime quos alias iusto aliquid'''
Phillip Davies;phillip_davies_3263;54.0;72.1;'''Non deleniti sed nulla eligendi; Non voluptatibus quae Corporis non asperiores qui tempore''';'''Quibusdam earum; Necessitatibus eveniet quaerat Laudantium maxime culpa'''
Dr Georgia Tucker;dr_tucker_2873;71.0;37.1;'''Itaque necessitatibus numquam; Blanditiis ; Tempore ipsum laudantium perferendis ab''';'''(Quibusdam reiciendis odio aliquam facere) ; Dicta explicabo quam and Quos labore voluptates'''
