name	total_count	price	score	note	summary
Dr Timothy Andrews	66.0	58.1	88.2	'''Officiis placeat cupiditate	 Impedit debitis illo magnam Tenetur mollitia'''	'''Quis omnis alias animi	 Neque harum nulla Aut accusamus expedita'''
Craig Nicholls	67.0	64.1	23.2	'''Explicabo delectus: At repudiandae blanditiis	 Exercitationem id asperiores'''	'''Incidunt; Quia deleniti similique 	 Officiis dolorem'''
Roy Murphy-Lee	63.0	13.1	18.2	'''Suscipit nostrum dolorem ipsa; Fugit deserunt reiciendis quos 	 Impedit cumque voluptatibus'''	'''A: Molestias necessitatibus quas	 Eum recusandae'''
Jack Phillips	46.0	67.1	95.2	'''Fugit; Facilis est 	 Numquam excepturi tenetur'''	'''Provident assumenda dignissimos	 Dolorum pariatur Exercitationem velit sint voluptas'''
Ann Carr	9.0	100.1	45.2	'''Porro; Quas distinctio asperiores beatae 	 Dolores vel eaque'''	'''Note: Voluptates laborum a	 then Provident deserunt nemo fugit'''
Louise Smith	16.0	75.1	62.2	'''Accusantium magnam voluptas commodi numquam sit; Officiis aliquid 	 A sapiente vel ratione deserunt quos'''	'''(Adipisci occaecati) 	 Veritatis voluptas cum cumque incidunt magnam and Aspernatur'''
Irene Davis-Kent	79.0	75.1	51.2	'''Aliquam sint quas	 Dolor quis modi Perferendis itaque qui ad cum tenetur'''	'''Dolores vel aperiam	 Modi Est quisquam dolor'''
Brenda Rogers	55.0	89.1	9.2	'''(Tempore magnam) 	 Vitae explicabo and Deleniti illo'''	'''Nihil commodi voluptatibus; Est 	 Ad molestiae non totam quae'''
Gregory McCarthy	22.0	97.1	70.2	'''Totam eum quas; Ut quia eius 	 Necessitatibus ad'''	'''(Qui cupiditate) 	 Unde and Corrupti ullam'''
Vanessa Brown	71.0	9.1	58.2	'''(Recusandae fuga velit) 	 Magnam necessitatibus and Quam quisquam consectetur numquam voluptas'''	'''(Sequi cupiditate placeat) 	 Fugit corrupti autem and Porro tempora'''
Denise Clark	13.0	36.1	79.2	'''(Voluptas perferendis doloribus nobis) 	 Exercitationem adipisci vel and Sed nobis a consequatur'''	'''Ullam distinctio	 Vitae tempora placeat Quas nostrum'''
Annette Pritchard	59.0	60.1	19.2	'''Debitis fugit	 Ea hic modi In sit animi'''	'''Optio eius maiores hic quisquam esse: Est sapiente	 Magnam voluptatibus aut'''
Alan Booth	24.0	82.1	15.2	'''Accusamus: Delectus rerum nobis	 Vero laboriosam totam dolores eaque'''	'''(Optio quo) 	 Assumenda at and Quo similique'''
Wendy Hill	2.0	75.1	57.2	'''(Dolorum aperiam quos ullam) 	 Exercitationem dolorum and Culpa'''	'''(Optio) 	 Dolores laboriosam and Quae enim voluptate'''
Miss Hayley Howarth	84.0	57.1	34.2	'''Reiciendis reprehenderit repellat	 Officia maiores porro repudiandae Quasi fugiat'''	'''Debitis laudantium nostrum ipsa; Numquam possimus adipisci 	 Aspernatur ipsum quo veniam ducimus'''
Ms Hazel Harris	42.0	74.1	15.2	'''(Omnis veritatis) 	 Voluptatum quasi rerum and Rerum eum maxime'''	'''Note: Reprehenderit	 then Ratione aut quasi'''
e	6.0	60.1	39.2	'''(Tempora autem harum accusantium ex) 	 Alias blanditiis and Dolorum reiciendis'''	'''Note: Quibusdam quos magnam omnis sint	 then Sapiente totam'''
Alexander Williams	52.0	75.1	86.2	'''Voluptates ab; Rem nobis corrupti 	 Vel adipisci'''	'''Note: Vel cum	 then Quaerat'''
Dr Francis Adams	48.0	83.1	84.2	'''Ullam expedita doloremque	 Totam aut reiciendis maxime eum tenetur Animi nihil ad'''	'''Modi beatae dignissimos ex	 Consequatur consequatur Aperiam'''
Susan Bell	25.0	3.1	16.2	'''Suscipit doloremque pariatur laboriosam; Voluptas recusandae fugiat iure molestias 	 Impedit omnis'''	'''(Neque exercitationem voluptate) 	 Eius corrupti and Voluptate'''
Martyn Smith	25.0	98.1	63.2	'''Note: Earum aspernatur deleniti	 then Pariatur saepe dolorem'''	'''Fugit dignissimos fugit autem	 Deserunt perferendis quos voluptatem Amet'''
Barry Dickinson-Carter			23.2	'''Autem incidunt; Totam 	 Veniam ratione'''	'''Voluptas; Ipsam debitis doloremque similique fugit optio 	 At veritatis aspernatur magni'''
Hilary Carter	35.0	62.1	18.2	'''Note: Tenetur cum animi	 then Quod optio id'''	'''Modi id porro saepe debitis quam	 Ea iure Voluptatibus veritatis sit'''
Luke Evans	24.0	87.1	9.2	'''Note: Quisquam fugit maxime ipsa eos quos	 then Voluptate error explicabo et'''	'''Note: Esse	 then Dolores mollitia perferendis'''
Dr Ian Whittaker	90.0	78.1	80.2	'''Nulla: Illo occaecati amet voluptatibus	 Totam ducimus'''	'''Consectetur voluptates	 Quas dolores voluptate magnam Pariatur necessitatibus beatae'''
Dr Christopher Joyce	43.0	14.1	80.2	'''Note: Ex accusantium corrupti dolores saepe	 then Voluptatibus sed ducimus'''	'''Note: Error esse	 then Possimus'''
Patrick Jones-Burrows	95.0	41.1	4.2	'''Consectetur voluptas voluptatem eaque a; Dolor vitae quam voluptatum nisi eos 	 Maiores dolores ab'''	'''Quidem officia non eum; Nostrum cupiditate ducimus provident totam 	 Nemo dolores'''
Deborah Price-Pollard	17.0	77.1	92.2	'''Note: Tempora rerum	 then Pariatur'''	'''Aperiam cumque recusandae; Natus 	 Voluptas accusantium'''
Guy Jordan	11.0	91.1	51.2	'''Asperiores ducimus mollitia; Odio illo aliquid exercitationem 	 Omnis perspiciatis architecto'''	'''Repellendus: Nam totam	 Non eius expedita totam'''
James Morrison	49.0	44.1	92.2	'''Inventore molestiae; Alias voluptate saepe 	 In ut'''	'''(Quod ipsam) 	 Voluptatem minus veritatis and Numquam nobis explicabo ab'''
Joshua Cole	17.0	79.1	31.2	'''Quia ex: Commodi hic ut molestiae praesentium	 Expedita incidunt'''	'''Note: Corporis	 then Perferendis'''
Leanne Phillips	65.0	6.1	88.2	'''(Officia libero) 	 Error and Fugit velit itaque'''	'''(Veniam) 	 Veniam harum quidem quisquam and Nemo asperiores ipsa'''
Julia Brennan	98.0	3.1	43.2	'''Fuga illo distinctio commodi	 Voluptatum maiores Iusto sit'''	'''Incidunt sed	 Saepe numquam nesciunt aspernatur optio ducimus Tenetur'''
Mrs Stephanie Ward	31.0	37.1	34.2	'''Velit	 Assumenda Dolor temporibus molestiae harum'''	'''(Similique) 	 Architecto odio consectetur and Sint non sit sequi reprehenderit reprehenderit'''
Natalie Reynolds	72.0	11.1	13.2	'''Dolorum a labore; Placeat sed recusandae laborum 	 Occaecati unde'''	'''(Quidem) 	 Iste and Dolorem nam non'''
Julie Ward-Lloyd	99.0	94.1		'''Culpa eveniet repellendus; Quibusdam optio sunt 	 Illum ut'''	'''Note: Quasi aliquam quod ipsum	 then Aliquid repudiandae perferendis'''
