username	name	age	total_count	salary	remark	note
michael_russell_5262	Michael Russell	74.0	49.1	27.2	'''(List structure hold also end) 	 Possible and Machine between'''	'''Local region: Happen trouble information	 Story small former'''
robert_md_7218	Robert Tapia MD	83.0	80.1	48.2	'''Half nor thousand music person both; Trade attention 	 According most'''	'''Note: Help future suffer	 then Ago pretty'''
melissa_moore_2679	Melissa Moore	26.0	40.1	51.2	'''(Beautiful answer) 	 Seven accept and Forward suddenly born debate'''	'''(Nature lead from) 	 Remain training account dog wear personal and Kind arm'''
amy_manning_2585	Amy Manning	44.0	30.1	50.2	'''Note: Send rate public	 then Social'''	'''After consider possible	 Along probably Sport'''
mr_mccoy_1942	Mr. Miguel Mccoy	12.0	60.1	80.2	'''Student statement next capital	 Population Civil plan'''	'''Either identify there: Heavy	 Blood effect possible'''
brandon_gardner_8830	Brandon Gardner	79.0	78.1	74.2	'''Note: Once	 then Either successful factor pick all improve'''	'''Note: Catch knowledge cost	 then Well be'''
francisco_cox_6690	Francisco Cox	74.0	8.1	23.2	'''Off everyone modern; Decision yet represent by cold 	 Arrive science'''	'''Amount enter others	 Education Half than accept door fish'''
anthony_davidson_2782	Anthony Davidson	99.0	43.1	42.2	'''Serious according thought: Customer protect industry	 Meeting treatment increase'''	'''Note: Artist	 then Three coach'''
kathleen_brown_1934	Kathleen Brown	83.0	75.1	33.2	'''Note: Born clearly field	 then Resource song'''	'''Author play; Situation degree 	 Stage far effect character'''
george_williams_2087	George Williams	53.0	72.1	97.2	'''Program employee hear out read; Off week these since 	 Second dog his same laugh'''	'''War here	 Onto first Support'''
mr_campbell_9971	Mr. Robert Campbell	35.0	99.1	46.2	'''(Ago) 	 Shoulder act very and East'''	'''(Box then she mouth) 	 Reason vote personal grow appear and Teach add teach near different'''
ricky_ruiz_4753	Ricky Ruiz	64.0	87.1	78.2	'''Soon consider understand difference; Modern piece 	 Recent door capital'''	'''(Job possible life) 	 Discover avoid and Out black'''
jon_wilkins_6514	Jon Wilkins	73.0	65.1	22.2	'''Phone	 Reason nation Meet morning rate down'''	'''(Strategy than) 	 Campaign development and Task marriage whatever perhaps'''
melissa_brooks_2524	Melissa Brooks	81.0	31.1	39.2	'''Note: Chair gun worker	 then Article TV mission nature'''	'''Themselves smile yet born	 Order foreign consumer something guess Tree need'''
jennifer_reed_5895	Jennifer Reed	44.0	62.1	29.2	'''(Often) 	 Ask industry much and Either small'''	'''(Indicate any project) 	 Various yard and Candidate here son art'''
sandra_jenkins_3467	Sandra Jenkins	16.0	27.1		'''Country former wonder across grow: Test especially	 Customer your feel blue'''	'''From stage	 Evening according but name Water likely up'''
elizabeth_kelley_3738	Elizabeth Kelley	53.0	90.1	44.2	'''Social all	 Same set Design check'''	'''Note: Be	 then Read both meeting evidence study'''
jessica_brandt_7427	Jessica Brandt	29.0	47.1	22.2	'''Past: Else than media	 Suddenly fight actually no'''	'''Note: Relate four reach	 then Prepare local quickly'''
timothy_burns_8928	Timothy Burns	38.0	24.1	71.2	'''Note: Such	 then Air tell'''	'''(So) 	 Key organization rather and Future note'''
