username	name	score	price	salary	comment	description
albert_west_7315	Albert West	80.0	75.1	82.2	'''Note: Natus non molestias	 then Sequi vero libero at eveniet'''	'''Note: Provident perspiciatis	 then Eum'''
ricky_stevens_6045	Ricky Stevens	97.0	59.1	48.2	'''(Beatae ut sequi) 	 Impedit and Repudiandae impedit asperiores'''	'''Voluptatum eligendi tempora occaecati	 Vel unde Blanditiis tenetur esse dolorum accusamus'''
dr_thompson_9072	Dr Bethan Thompson	68.0	66.1	54.2	'''Note: Amet laudantium exercitationem ex	 then Libero'''	'''Note: Reprehenderit illum	 then Eligendi adipisci sit'''
luke_foster_6896	Luke Green-Foster	36.0	16.1	37.2	'''Adipisci dolorem nam temporibus: Nisi	 Ducimus'''	'''(Nemo laboriosam autem eius a ex) 	 Reprehenderit accusantium voluptate and Blanditiis'''
josephine_harris_9503	Josephine Harris	13.0	82.1	35.2	'''(Esse at) 	 Libero laborum quo and Eius'''	'''Tempore quidem pariatur inventore; Voluptatem 	 Doloribus doloremque neque facilis'''
dr_bishop_9758	Dr Jeffrey Bishop	88.0	43.1	20.2	'''Similique repudiandae sint consectetur nobis enim	 Vero Sint'''	'''Note: Quis	 then Et libero tempora'''
elizabeth_walton_8030	Elizabeth Walton	47.0	33.1	65.2	'''(Nisi aspernatur) 	 Asperiores dolorem soluta and Perspiciatis architecto'''	'''(Hic nesciunt est voluptas) 	 Atque sunt eveniet and Voluptatum ad laudantium tempora'''
dr_wright_7926	Dr Gordon Wright	96.0	4.1	100.2	'''Reiciendis; Iure 	 Autem natus ullam eum officiis'''	'''Quas	 Laboriosam doloribus Natus beatae vitae'''
mohammed_jones_3908	Mohammed Jones	8.0	7.1	10.2	'''Perferendis perspiciatis odio sit quas: Reprehenderit unde iste	 Deleniti optio'''	'''Animi optio necessitatibus	 Consectetur ad Ut'''
wendy_jones_7658	Wendy Jones	84.0	38.1	96.2	'''(Ea cumque) 	 Et delectus quidem and In eos beatae facilis'''	'''(Optio) 	 Magni vel magnam and Ea maxime doloremque'''
ashley_summers_8864	Ashley Ryan-Summers	100.0	16.1	44.2	'''Laudantium repudiandae; Quia amet natus 	 Dignissimos iusto perferendis'''	'''Ratione ea; Dolorem placeat 	 Incidunt harum vel at minus nesciunt'''
trevor_cunningham_0029	Trevor Cunningham	8.0	47.1	29.2	'''Ipsum nobis alias placeat	 Quam necessitatibus iste officiis Alias quam reprehenderit'''	'''(Necessitatibus magni itaque pariatur) 	 Voluptas and Distinctio'''
miss_connolly_6791	Miss Amber Connolly	96.0	35.1	53.2	'''Note: Dolores	 then Sapiente'''	'''(Voluptatem deleniti delectus) 	 Nihil excepturi facere and Accusamus iure aut'''
mr_carter_2456	Mr Stephen Carter	39.0	10.1	93.2	'''(Debitis quam minus perspiciatis) 	 Consequuntur corrupti and Iusto corrupti voluptates repellat'''	'''(Sit eos sapiente quaerat ea) 	 Labore iure aperiam and Praesentium sint'''
jack_ahmed_2199	Jack Ahmed	76.0		95.2	'''(Facilis) 	 Pariatur and Totam aliquam reiciendis quisquam maxime quis'''	'''Atque; Nostrum doloremque 	 Quaerat odio officiis'''
julia_richardson_1165	Julia Davis-Richardson	41.0	90.1	4.2	'''Ipsum; A libero error voluptatibus 	 Id accusantium'''	'''Magni iusto sit: Doloremque voluptate cumque quam assumenda nulla	 Quis omnis quibusdam'''
mary_cooper_9221	e		44.1	99.2	'''Note: Quos amet quidem	 then Eaque tenetur aut'''	'''Voluptatem aliquam deserunt recusandae totam repudiandae; Porro magni officiis eaque 	 Dolorem'''
christine_hurst_2609	Christine Bell-Hurst	85.0	48.1	26.2	'''Nam ratione amet: Quasi	 Iure esse'''	'''Minima molestiae ad; In nam iure 	 Voluptates et architecto placeat suscipit'''
adrian_brown_3437	Adrian Brown	15.0	44.1	58.2	'''Doloribus perferendis dignissimos; Dolor occaecati 	 Voluptatum'''	'''Note: Similique nisi	 then Earum perspiciatis doloribus placeat nulla ullam'''
bernard_palmer_5044	Bernard Palmer	21.0	70.1	25.2	'''Voluptate inventore consectetur	 Error voluptatem similique Delectus occaecati sit atque nulla'''	'''Note: Quo	 then Occaecati nesciunt ex itaque beatae'''
melissa_smith_3560	Melissa Smith	91.0	28.1	16.2	'''Explicabo eligendi: Aliquid perferendis libero deleniti	 Blanditiis vel illo'''	'''Laboriosam ratione: Aliquid quos	 Omnis suscipit dignissimos'''
graham_graham_4025	Graham Allen-Graham	91.0	73.1	84.2	'''Note: Delectus animi	 then Dignissimos'''	'''(Quo esse quod inventore) 	 Soluta necessitatibus and Eveniet quidem'''
lorraine_whitehouse_4843	Lorraine Whitehouse	63.0	93.1	68.2	'''Inventore: Cum saepe quo	 Pariatur cum veniam'''	'''Note: Voluptatem facilis quidem	 then Sapiente id'''
cheryl_hughes_1301	Cheryl Hughes	1.0	100.1	2.2	'''Quam itaque perspiciatis autem; Possimus 	 Corrupti'''	'''(Nisi delectus praesentium beatae) 	 Quasi laudantium ab perspiciatis and Eaque dolores'''
geraldine_stephenson_2536	Geraldine Stephenson	15.0	68.1	28.2	'''Note: Doloribus porro expedita ullam	 then Iusto culpa sapiente fuga'''	'''(Doloremque expedita quo) 	 Nam unde optio and Consequatur delectus'''
marian_miller_0416	Marian Miller	39.0	29.1	97.2	'''Note: Dolor labore tenetur	 then Optio pariatur'''	'''(Sunt vitae) 	 Enim itaque and In reiciendis'''
leonard_brown_1129	Leonard Brown	29.0	34.1	30.2	'''(Optio) 	 Ea recusandae molestias delectus and Ullam provident'''	'''(Minima quibusdam incidunt quos aliquid ipsa) 	 Officia and Enim blanditiis dolore'''
nicole_pugh_1149	Nicole Pugh	21.0	55.1	60.2	'''Nostrum voluptatum accusantium saepe eum	 Soluta architecto incidunt magni Aut soluta maxime'''	'''(Nihil nisi dolores ad quae distinctio) 	 Voluptatum quos impedit and Cupiditate nobis officia'''
tony_long_9891	Tony Long	68.0	59.1		'''Soluta	 Fugit perspiciatis Deserunt beatae ullam fugiat culpa debitis'''	'''Note: Perspiciatis quia	 then Neque alias'''
